,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type,entrance,description,emergency,emergency:phone,source:opening_hours,post_box:location,building:material,roof:colour,roof:shape,park_ride,delivery:covid19,smoothness,payment:cryptocurrencies,fixme,end_date,addr:state,loc_name,wikidata,payment:telephone_cards,kids_area,operator:type,toilets,toilets:access,name:it
35,node/1036935972,1036935972,node,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-ostermundigen,POINT (7.495875 46.9568283),en:Migros,yes,,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00; Su,PH closed",,,,,,,Ostermundigen,,Genossenschaft Migros Aare,,,,,,0,,Migros Ostermundigen,,,,,,+41 58 567 05 00,,2021-09-30,,,,,,yes,yes,yes,,post_partner,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,node/1422052366,1422052366,node,21,3510.0,Thunstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-konolfingen,POINT (7.6212317 46.8762776),de:Migros,limited,Konolfingen,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",,,,,,,Konolfingen,,Genossenschaft Migros Aare,,,,,,,,Migros Konolfingen,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,node/1490586102,1490586102,node,17,3422.0,Solothurnstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-kirchberg,POINT (7.5807312 47.0890127),de:Migros,,Kirchberg BE,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Kirchberg BE,,Genossenschaft Migros Aare,,,,,,,,Migros Kirchberg (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,node/1742799977,1742799977,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.6048754 46.7438065),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,node/1805821597,1805821597,node,6,3063.0,Talweg,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-ittigen,POINT (7.4851349 46.9742613),de:Migros,,Ittigen,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",,,,,,,Ittigen,,Genossenschaft Migros Aare,,,,,,,CH,Migros Ittigen (MM),,,,,,+41 58 567 82 00,,,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,node/3194788682,3194788682,node,,,,,,,,,,Migros,,,POINT (7.5606396 46.873312),,,,"08:30-12:30,15:30-20:00",customers,parking_entrance,yes,,underground,,,,Migros,,,yes,2.2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,node/4327803573,4327803573,node,,,,,,postfinance_card,no,no,checkout,Migros,,,POINT (7.4531347 46.9611612),,yes,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,,Migros,,,,,,,,,,,,,,,,,"Scheibenstrasse 27, 3014 Bern",,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,node/5806866172,5806866172,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.658392 46.735484),,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,node/6498438957,6498438957,node,10,3321.0,Industriestrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schoenbuehl-shoppyland,POINT (7.4921404 47.0168295),de:Migros,,Schönbühl,"Mo-Th 09:00-20:00, Fr 09:00-21:30, Sa 08:00-17:00; PH off",,,,,,,Schönbühl Shoppyland,,Genossenschaft Migros Aare,,,,,,0,,Migros Shoppyland (MMM),,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-schoenbuehl-shoppyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,node/6541934447,6541934447,node,11,3013.0,Breitenrainstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-breitenrain,POINT (7.4537816 46.9581546),de:Migros,yes,Bern,"Mo-Fr 07:30-20:00, Sa 07:30-17:00; PH off",,,,,,,Bern Breitenrain,,Genossenschaft Migros Aare,yes,,,,,-2,,Migros Breitenrain,,,,+41 58 5676080,,,,,"Breitenrainstrasse 11, 3013 Bern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,node/9105843783,9105843783,node,,,,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-ostermundigen-post,POINT (7.4824059 46.95627),en:Migros,,,"Mo-Fr 06:00-20:00; Sa 07:30-17:00; Su,PH closed",,,,,,,Ostermundigen Post,,,,,,,,,,,,,,,,+41 58 567 94 80,,2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,node/9179980966,9179980966,node,21,3661.0,Dorfstrasse,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.573237 46.7743459),en:Migros,,Uetendorf,,,,,,,,,,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,Gebäudeadressen des Kantons Bern © Amt für Geoinformation des Kantons Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,way/33993868,33993868,way,,,,,,,,,,Migros,,,"POLYGON ((7.62072 46.8758256, 7.6207459 46.8758738, 7.6207828 46.8759036, 7.6208405 46.8759233, 7.6209638 46.8759334, 7.6212508 46.8759407, 7.6214124 46.8759347, 7.6215527 46.8759197, 7.6216125 46.875894, 7.6216241 46.8758684, 7.6216058 46.8756845, 7.6214843 46.8750805, 7.6206948 46.8751546, 7.6207049 46.8754248, 7.62072 46.8758256))",,,,,,,,,,"[389385052, 4694358140, 4694358139, 4694358141, 4694358142, 4694358138, 4694358137, 389385053, 389385054, 389385055, 389385056, 389385057, 389385058, 6388919101, 389385052]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,way/54606336,54606336,way,1,3076.0,Richigenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-worb,"POLYGON ((7.5649747 46.927144, 7.5654524 46.9270325, 7.5655505 46.9270847, 7.5656187 46.9271833, 7.5658014 46.9271275, 7.5654795 46.9265901, 7.5655703 46.9265674, 7.5654377 46.9263779, 7.5652457 46.9264363, 7.5651358 46.9262969, 7.5647122 46.926439, 7.5649747 46.927144))",en:Migros,yes,Worb,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,"[687404465, 687403149, 687404563, 687404167, 687403412, 687404813, 687403110, 687404641, 687404090, 687403571, 687404535, 687404465]",Worb,yes,Genossenschaft Migros Aare,yes,,,,,,CH,Migros Worb (MM),,,,,,+41 58 567 45 00,,,,,,,,,,,,,,,,,Orthofotos Vermessungsamt Stadt Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,way/88081582,88081582,way,134,3626.0,Staatsstrasse,,,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.6452937 46.745225, 7.6452818 46.7452322, 7.6452071 46.7451736, 7.6454773 46.7450117, 7.645552 46.7450703, 7.6453948 46.7451645, 7.6454296 46.7451918, 7.6453788 46.7452222, 7.6453174 46.7452435, 7.6452937 46.745225))",,,Hünibach,,,,,,,"[6255830663, 1023607623, 1023607903, 1023607690, 1023608014, 6255830662, 6255830683, 6255830681, 6255830680, 6255830663]",,yes,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,way/199519252,199519252,way,3a,3415.0,Emmenau,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-hasle-rueegsau,"POLYGON ((7.6597289 47.0130536, 7.6594316 47.0132111, 7.6593886 47.0131731, 7.6591476 47.0132999, 7.6591898 47.0133362, 7.6591092 47.0133802, 7.6592367 47.013496, 7.6594062 47.0136459, 7.6595238 47.0135836, 7.6596219 47.0136698, 7.6597485 47.0136035, 7.6598191 47.0136655, 7.6600179 47.0135613, 7.6599967 47.0135424, 7.6601755 47.0134483, 7.660059 47.013342, 7.6598353 47.0131466, 7.6597289 47.0130536))",en:Migros,yes,Hasle bei Burgdorf,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",,,,,,"[5604484077, 2095038632, 2095038634, 2095038638, 2095038639, 2095038628, 8365420425, 2095038640, 2095038633, 2095038636, 2095038629, 2095038630, 2095055435, 2095038631, 2095038635, 2095038637, 2095048625, 5604484077]",Hasle-Rüegsau,industrial,Genossenschaft Migros Aare,,,,,,,CH,Migros Hasle-Rüegsau,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,way/216668196,216668196,way,60,,Frutigenstrasse,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.6258228 46.7451901, 7.6262091 46.7452719, 7.6264755 46.7452931, 7.6264955 46.7451692, 7.6265186 46.7451709, 7.6265214 46.7451532, 7.6265241 46.7451355, 7.6265013 46.7451336, 7.626528 46.7449681, 7.626336 46.7449522, 7.6263365 46.7449421, 7.6259026 46.7448518, 7.6258746 46.7449148, 7.6259435 46.7449286, 7.6258228 46.7451901))",en:Migros,yes,,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00,,,,,,"[2260606123, 5661889777, 2260606021, 5661889774, 5661889773, 6668583443, 5661889772, 5661889775, 2260606166, 2260606404, 5661889776, 2260606270, 2260606395, 2260606174, 2260606123]",,supermarket,,,,,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,https://geodienste.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,way/228286681,228286681,way,,,,,,,,,,Migros,,,"POLYGON ((7.6452798 46.7453541, 7.645091 46.7451446, 7.6452463 46.745049, 7.645642 46.7448261, 7.6457769 46.744869, 7.6458491 46.7449492, 7.6458834 46.7449858, 7.6458178 46.7450242, 7.6457977 46.7450082, 7.6457569 46.7450323, 7.645777 46.7450483, 7.6457609 46.7450591, 7.6457393 46.7450424, 7.6456656 46.7450871, 7.6456872 46.7451038, 7.6452798 46.7453541))",,,,,customers,parking,yes,,surface,"[2369450009, 2369450005, 6267850483, 2369450006, 6267850482, 2606993543, 2369450007, 1023607633, 6255830839, 6255830838, 1023608042, 6255830665, 6255830664, 6255830841, 6255830840, 2369450009]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,way/543112303,543112303,way,2,3600.0,Bälliz,Migros,Q680727,,,,,Migros,supermarket,,"POLYGON ((7.6261205 46.7603969, 7.6261748 46.7604269, 7.6261674 46.7604356, 7.6262244 46.7604873, 7.6263013 46.7604416, 7.6263233 46.7604541, 7.6265089 46.7603383, 7.6267745 46.7601054, 7.626812 46.7600726, 7.6267815 46.7600563, 7.6266326 46.7599768, 7.6262398 46.7602994, 7.6261205 46.7603969))",en:Migros,yes,Thun,,,,,,,"[5250440677, 5250440676, 5250440675, 5250440674, 5250440673, 5250440672, 5250440671, 8412159800, 5250440669, 5251032758, 5250440678, 5250440679, 5250440677]",,retail,,,,,,,,CH,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,way/576793649,576793649,way,,,,,,postfinance_card,no,no,checkout,Migros,,,"POLYGON ((7.6134206 46.7446169, 7.6135146 46.7444447, 7.6150698 46.7448981, 7.6150255 46.7450322, 7.6134206 46.7446169))",,yes,,,,,,,,"[5531152680, 5531152679, 2214521755, 5531152678, 5531152680]",,,,,,,,,-1,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,room,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,node/274716412,274716412,node,4,4242.0,Bahnhofstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-laufen-birscenter,POINT (7.501762 47.4200323),,limited,Laufen,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Laufen Birscenter,,Genossenschaft Migros Basel,,,,,,,,Migros Laufen (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,node/283662654,283662654,node,4,4226.0,Laufenstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-breitenbach-wydehof,POINT (7.542603 47.4083114),,yes,Breitenbach,"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-18:00; PH off",,,,,,,Breitenbach Wydehof,,Genossenschaft Migros Basel,,,,,,,,Migros Breitenbach (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,node/308188423,308188423,node,33,3360.0,Bernstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-herzogenbuchsee,POINT (7.7037027 47.1865987),de:Migros,yes,Herzogenbuchsee,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Herzogenbuchsee,,Genossenschaft Migros Aare,,,,,,,CH,Migros Herzogenbuchsee (MM),,,,,,+41 58 567 79 30,,2022-02-27,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,node/457555818,457555818,node,39,3427.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-utzenstorf-linde,POINT (7.5585463 47.1284908),de:Migros,,Utzenstorf,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Utzenstorf Linde,,Genossenschaft Migros Aare,,,,,,,,Migros Utzenstorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,node/668900326,668900326,node,60-62,4528.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zuchwil,POINT (7.5603451 47.2034641),de:Migros,yes,Zuchwil,"Mo-Fr 08:00-18:30,Sa 07:30-18:00; PH off",,,,,,,Zuchwil,,Genossenschaft Migros Aare,,,,,,,,Migros Zuchwil,,,,+41 58 567 26 50,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,node/898174751,898174751,node,20,4600.0,Louis Giroud-Strasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-olten-saelipark,POINT (7.9094486 47.346669),de:Migros,yes,Olten,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,,Olten Sälipark,,Genossenschaft Migros Aare,yes,,,,,,,Migros Sälipark (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,node/983966559,983966559,node,,,,,,,,,,Migros,,,POINT (7.7870652 47.3086904),,,,,,,,,,,,,PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,,,,,,,,timetable,bus_stop,A-Welle,platform,"Neuendorf, Migros",8581289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,node/1142280066,1142280066,node,6,4950.0,Bernstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-huttwil,POINT (7.8401905 47.1135161),de:Migros,,Huttwil,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Huttwil,,Genossenschaft Migros Aare,,,,,,,CH,Migros Huttwil (MM),,,,,,+41 58 567 37 50,,,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,node/1613212195,1613212195,node,21,4600.0,Solothurnerstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-olten-hammer,POINT (7.8986189 47.3498922),de:Migros,yes,Olten,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,,Olten Hammer,,Genossenschaft Migros Aare,,,,,,0,,Migros Hammer (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,open,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,node/1631232337,1631232337,node,20,4654.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-lostorf,POINT (7.9476765 47.3828706),de:Migros,,Lostorf,"Mo-Fr 08:00-18:30, Sa 08:00-17:00; PH off",,,,,,,Lostorf,,Genossenschaft Migros Aare,,,,,,,,Migros Lostorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,node/1830151553,1830151553,node,28,4900.0,Wiesenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-langenthal,POINT (7.7841206 47.2144731),de:Migros,yes,Langenthal,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Langenthal,,Genossenschaft Migros Aare,,,,,,,,Migros Langenthal (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,node/2081034362,2081034362,node,5,4800.0,Aarburgerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zofingen,POINT (7.9422753 47.2915021),en:Migros,,Zofingen,"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-20:00; PH off",,,,,,,Zofingen,,Genossenschaft Migros Aare,,,,,,,,Migros Zofingen (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,node/2297683318,2297683318,node,13,4710.0,Goldgasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-balsthal,POINT (7.6953332 47.3167934),de:Migros,yes,Balsthal,"Mo-Th 08:00-18:30, Fr 08:00-20:00, Sa 07:30-18:00; PH off",,,,,,,Balsthal,,Genossenschaft Migros Aare,,,,,,,,Migros Balsthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
