,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
13,13,OPERATIONAL,"Webergasse 4, 8416 Flaach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Flaach,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106185514584009059424"">Roger Ambauen</a>'], 'photo_reference': 'AW30NDw46GQloyD_B6wXKsjj3o16isQxpui9nf6f6GHvN0PXmMVS46Kw1M9kXuEo6Jl00ZxWlbOOm6fH9o1N0yqaAV0IKdW4KD3FAuizoPN9YplcyGww95GnxtzXrVkTHxCT88pIaYEVIuMtWpItS3IVbnykWstBOWMuu-ZvMdsVIQYyXhj2', 'width': 4032}]",ChIJoVrk4WCdmkcRzfLdGE8y36c,4.5,ChIJoVrk4WCdmkcRzfLdGE8y36c,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",94.0,47.5765476,8.6081679,47.57787142989272,8.60946677989272,47.57517177010728,8.606767120107277,True,HJG5+J7 Flaach,8FVCHJG5+J7,,
14,14,OPERATIONAL,"Strehlgasse 27, 8472 Seuzach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Seuzach,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111471546200256116516"">Tobias Schmid</a>'], 'photo_reference': 'AW30NDznMtZgFVq7Si2k2twOdDnmnnZ1JO5rbFIiYGqSFsx-iPZyK7NAGuGo7nqLROhEnSZU17D3_8DcKDR-SwAlZMYj9qHROvGTI_6bd1YoosU_btKcshlwCRmV28ijF9LQZAri4s6DSyLX5D1pTcY134YLUM2PMErZTLy7Wkj6lJk1csHA', 'width': 4032}]",ChIJB83py7ObmkcR0cDU2tbZSi0,4.2,ChIJB83py7ObmkcR0cDU2tbZSi0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",191.0,47.5369484,8.7340807,47.53826397989272,8.735439279892718,47.53556432010728,8.732739620107274,True,GPPM+QJ Seuzach,8FVCGPPM+QJ,,
16,16,OPERATIONAL,"Feldstrasse 32, 8105 Regensdorf",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI Regensdorf,"[{'height': 2002, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117225335394362315701"">Aldi</a>'], 'photo_reference': 'AW30NDwzPvDLwGQBBByqDutVvrqX7s5PmtBfoR6UZI-ryUyRSfhPRwvZYDmc7IGag_IhjeM2jq_YD6HAdwHXqa8zFlmAvZ-Xe8eGzi9Z5QqlxaLj47MoSsPaXyK9Gd_9oGSGRIhi-fbVLib8hYyqRE56BVvgVF5NnfDMyDC2BHRavra4qeJ8', 'width': 3000}]",ChIJ1xZGUloLkEcRs5h_KL6YQvk,4.0,ChIJ1xZGUloLkEcRs5h_KL6YQvk,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",515.0,47.4383568,8.4730396,47.43960362989272,8.47453302989272,47.43690397010728,8.471833370107277,True,CFQF+86 Regensdorf,8FVCCFQF+86,,
17,17,OPERATIONAL,"Schulstrasse 1, 8442 Hettlingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Hettlingen,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117424253971208214646"">Fabienne Rubolino</a>'], 'photo_reference': 'AW30NDy3WKAhHJeP748hcgRXEfIBxecK5qw0Ni_7ZJIwRd4etfBOr-X3-9EhIOcI2kYt-35Hv4H5snozu7V_w93LlxBPs0YVeefOAAFyVSnohrAy6joL5HbGAuoTLwP5NlfLMeANbliCLsJcc2_ZkiUXMVT3qTHmNKMf7LdIVhhQtQQ7kSaY', 'width': 3072}]",ChIJOWXTgZybmkcRvtTIjvZoNoQ,4.5,ChIJOWXTgZybmkcRvtTIjvZoNoQ,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",30.0,47.5467014,8.7079309,47.54808472989273,8.709394079892721,47.54538507010729,8.706694420107278,True,GPW5+M5 Hettlingen,8FVCGPW5+M5,,
18,18,OPERATIONAL,"Grütpark, Adlikerstrasse 295, 8105 Regensdorf",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113361383893491998009"">Lidl Schweiz</a>'], 'photo_reference': 'AW30NDydveLpz9RWz0uEXGZ0zSgcTH1OOuUz5ksJ_SckLz4tCTYuV07tIOzxdiTJeviOj3hA-f0RjlNBSNJMQOkBJszB-JHyfCH_CzLobKneXq3nAIJ-HGmVgh0ooB7rAPWjXLOqqzzf5aIIn_bV3L_t7MXUfEyTeL_PkV-2kWUbldGvR7KA', 'width': 720}]",ChIJLShbyakMkEcR_jalCAiE1Uc,4.1,ChIJLShbyakMkEcR_jalCAiE1Uc,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",310.0,47.4443098,8.465036399999999,47.44551012989272,8.46664722989272,47.44281047010728,8.463947570107276,True,CFV8+P2 Regensdorf,8FVCCFV8+P2,,
19,19,OPERATIONAL,"Bahnhofpl. 3, 8400 Winterthur",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt City Winterthur Food,,ChIJ65e6LzmZmkcR13w6xzK2uX8,1.7,ChIJ65e6LzmZmkcR13w6xzK2uX8,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",3.0,47.4993784,8.7235009,47.50080052989272,8.72497387989272,47.49810087010728,8.722274220107277,True,FPXF+QC Winterthur,8FVCFPXF+QC,,
0,0,OPERATIONAL,"Landstrasse 7, 8463 Benken",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Benken,"[{'height': 2816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107101099771585271753"">Uwe Forsch</a>'], 'photo_reference': 'AW30NDwbQUI1_AL2FL_6CIgN9gkhf_QOATSiIYaMZVnaIDDnFiMZfifHgjP3jvAKzoi1AQlRU7zVYQF_YsrP0s-6RSHt7FfM1bIE4hEgx_2XmUsl9kINxlC2gvD9IatA7Z7qsLbRD-DHET8kyoEk62Uj9-25R0lJ_QGrU7fOh4bp6pqHprPF', 'width': 3752}]",ChIJZ_nCSECCmkcRseZoRbQM4zU,4.7,ChIJZ_nCSECCmkcRseZoRbQM4zU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",45.0,47.6528423,8.6535622,47.65431372989272,8.654997529892722,47.65161407010728,8.652297870107278,True,MM33+4C Benken,8FVCMM33+4C,,
2,2,OPERATIONAL,"Dorfstrasse 17, 8447 Dachsen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115715035398474292799"">Michael Marthy</a>'], 'photo_reference': 'AW30NDzHqzbrmZeyY2FlA7cCvOARUx3RI7FuEAsFf1UFAbL0LLU6-6yFgfZEFDxiJzV7GZScQfhreJvFfQV0YSBld4N21k0by4Kouhoy7pZi4eziF-ahs07T5koQMEwdqb51H6IlqreOFlFUvrI6ECcaKBtcJeFwx3Tqxb-Srd_W6N6hBUjo', 'width': 1080}]",ChIJrcii3rp4kEcRicw05kTVK5s,4.3,ChIJrcii3rp4kEcRicw05kTVK5s,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",50.0,47.6652054,8.617393,47.66654157989272,8.618709929892722,47.66384192010728,8.616010270107278,True,MJ88+4X Dachsen,8FVCMJ88+4X,,
4,4,OPERATIONAL,"Dürstlingweg 2, 8203 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105001158465481053648"">Migros</a>'], 'photo_reference': 'AW30NDy751vBDPjWCc8n2WXC966SpxAEu3YqZNzVzGdCsdfyQUcLnjJ1TaXAcPSv-Lj_IKZdSTniX4U9BXRQIdhgEbCacnyz9dznBD323oChAj9mRys-VWD7JzBj209rSNR0Nc9vkc_neoxuTBkYgEzXlsCFyuCzKrCzxzGjMYzG0jsN3xjx', 'width': 5760}]",ChIJaVLHVsOBmkcRjCMbvLjR1Zc,4.4,ChIJaVLHVsOBmkcRjCMbvLjR1Zc,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",203.0,47.6991032,8.654574799999999,47.70040767989272,8.655929229892722,47.69770802010728,8.653229570107278,True,MMX3+JR Schaffhausen,8FVCMMX3+JR,,
5,5,OPERATIONAL,"Klettgauerstrasse 45, 8212 Neuhausen am Rheinfall",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR express Neuhausen,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116876178891306467787"">A Google User</a>'], 'photo_reference': 'AW30NDy7uXpBECRBJl6Qet8S4GeDoS3f4Fu7bcqbQba0Np-z6rRFDpSRR4FOXZIVUGvF-LlpEYO8BwLXHHztnilUoXId41j976Nmg8PgelIAR2xqIywwutlkAvgk0CmaEV4p_yzyky4woi9OPrPT1b0cjcPdGbaht6Z9kXqDyEZQOXjdvRl0', 'width': 3000}]",ChIJ49xfITZ_kEcR9rfQ4wPUSvs,4.4,ChIJ49xfITZ_kEcR9rfQ4wPUSvs,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",44.0,47.6841735,8.6120505,47.68556372989272,8.613523879892723,47.68286407010727,8.610824220107279,True,MJM6+MR Neuhausen am Rheinfall,8FVCMJM6+MR,1.0,
6,6,OPERATIONAL,"Poststrasse 30, 8462 Rheinau",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Rheinau,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105411175032637393500"">dimossswin</a>'], 'photo_reference': 'AW30NDzlM3feSzSKKALfcFTHagralWkDcDhq1e3hA0SRxaexdCVjymaI2iWEItvf-Z3N3proSC3XRjo1K1QSFMHF_tpN_dyC21lLnxHLLkmOE9kIKrDFwNaU5VwvxZe-Pd3AO53guawqGoKUvRm6ZzyvSATURA8yDw2g2XqpfZVuQbDWJdIc', 'width': 2592}]",ChIJlV_iRIt4kEcRcwRBGCXUt3A,4.2,ChIJlV_iRIt4kEcRcwRBGCXUt3A,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",61.0,47.64317639999999,8.600774399999999,47.64453002989271,8.602129679892721,47.64183037010727,8.599430020107278,True,JJV2+77 Rheinau,8FVCJJV2+77,,
7,7,OPERATIONAL,"Diessenhoferstrasse 4, 8466 Trüllikon",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Trüllikon,,ChIJJ99byaODmkcRbZFz6CsB4rA,4.6,ChIJJ99byaODmkcRbZFz6CsB4rA,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",52.0,47.6378658,8.6931946,47.63928537989272,8.694574679892721,47.63658572010728,8.691875020107277,True,JMQV+47 Trüllikon,8FVCJMQV+47,,
10,10,OPERATIONAL,"Schützenstrasse 40, 8245 Feuerthalen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Feuerthalen,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102508441656431525631"">Walter Zwick</a>'], 'photo_reference': 'AW30NDxS0abVy2NZKqCcUUziY-aXKYLhtWgy5VcQVfGZBuqYk05AiskM3bNYC2jdDcxw1qiBu2YEaHUKyNvg_mTaLELrQ5IsO7kU0gC958khbOJcF-_mjb9HamBt_xuEGlRvYsc7VBZKNLO2lQjgrXAHDpxlgTCFG_GL9xfKqSE4b8dVYxoY', 'width': 4032}]",ChIJSURXfeaBmkcRPSjM4uIUcOA,4.7,ChIJSURXfeaBmkcRPSjM4uIUcOA,"['supermarket', 'gas_station', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",20.0,47.6905503,8.648743699999999,47.69196897989272,8.650124079892722,47.68926932010728,8.647424420107278,True,MJRX+6F Feuerthalen,8FVCMJRX+6F,,
11,11,OPERATIONAL,"Schaffhauserstrasse 72, 8222 Beringen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109547499373390753017"">Daniel Bösch</a>'], 'photo_reference': 'AW30NDzD98mya5_rUkzSaVOXqqKejm-LK5WD4DaH26VtTpM7Ay1wvy-aBRMzPFs52us5I8guOhn1RumeCmCndnYGho7MLm8mY8lcHtC5gBAW8MlLvb44tSnEP4n2b_7gPrKsZToEaISYpjUm8MA44cWPCl_9Hi8vIV9O8tNI663XpRlRM4hB', 'width': 1920}]",ChIJq8NkQ9x-kEcRn0vxUKJ_62c,4.3,ChIJq8NkQ9x-kEcRn0vxUKJ_62c,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",331.0,47.696089,8.5827315,47.69752512989272,8.58406872989272,47.69482547010728,8.581369070107277,True,MHWM+C3 Beringen,8FVCMHWM+C3,,
13,13,OPERATIONAL,"Frauenfelderstrasse 67, 8252 Schlatt",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Schlatt,,ChIJ0x0nQ92DmkcR_rnv_rLJvDA,4.5,ChIJ0x0nQ92DmkcR_rnv_rLJvDA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",62.0,47.6619789,8.703016900000001,47.66333102989272,8.704355879892722,47.66063137010728,8.701656220107278,True,MP63+Q6 Schlatt bei Diessenhofen,8FVCMP63+Q6,,
14,14,OPERATIONAL,"Dorfstrasse 24, 8465 Rudolfingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Rudolfingen,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108642920572634664492"">Bea Heierli</a>'], 'photo_reference': 'AW30NDwU5WZQsrnfAXB7_W-ClvDq_ArxdJ7CDNVTuaNigBzJ_1dWvRqV0_SzJqiBeJx3ahUofVzfFym8mqh4pjuCQ9ewDO9Em1KbI-a9EbflzqFLS08-LhY8WzJk8UFFfKj79ZRccLQu_RLEHTFBcno1bEy33474ZS5kB21NoaZgJQhCNTTT', 'width': 2322}]",ChIJl5fm0ayDmkcRt7SCw1hoKSY,4.1,ChIJl5fm0ayDmkcRt7SCw1hoKSY,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",17.0,47.6403938,8.6730082,47.64176257989271,8.67437367989272,47.63906292010727,8.671674020107275,True,"JMRF+45 Rudolfingen, Trüllikon",8FVCJMRF+45,,
16,16,OPERATIONAL,"Stüdliackerstrasse 4, 8207 Schaffhausen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarket,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105066031505693972250"">Jonas Riesen</a>'], 'photo_reference': 'AW30NDwRMId5Cp0BAwreSzo9O1yoQzgJhOoyYWz_89sjfgbWAkNp1WamEMdwEBQItXLJWBhAHZNUUJPPfifQVFCw3v7zG-wwwk_U2r_evOlrWSk23KNhyhdgLs2FyD0RPXG1Ln3XUrpgnqrYwi8amDJA2SHC7K3EI6iiZkPKh2rlX_z3r8Eb', 'width': 4032}]",ChIJ--ExEjGAmkcRDJ9octwwsYs,4.4,ChIJ--ExEjGAmkcRDJ9octwwsYs,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1077.0,47.7200135,8.6647043,47.72128462989273,8.666093129892722,47.71858497010728,8.663393470107279,True,PMC7+2V Schaffhausen,8FVCPMC7+2V,,
0,0,OPERATIONAL,"Hauptstrasse 55, 8414 Buch am Irchel",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg,"[{'height': 842, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116534922234353009219"">A Google User</a>'], 'photo_reference': 'AW30NDx9eqQPcoxojAuhEvBR-jevXM-tb_1FDbjP8JhpZDWz9F-UndXRTpkthjAeWMXf7152HrtAW_WS-nfeSLpW39_HUAf-hTaFGAIbJqCjCMev5kWU01eR6ObrxEvCJYRYdEgYC3f-PDMtUz_5yX3zqw_XXga9PZc34l-0DIpdap5U7vJV', 'width': 1130}]",ChIJhabHP5idmkcRx7lt6XWDgBU,4.2,ChIJhabHP5idmkcRx7lt6XWDgBU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",33.0,47.5496268,8.6186899,47.55101857989272,8.620190029892722,47.54831892010727,8.617490370107278,True,GJX9+VF Buch am Irchel,8FVCGJX9+VF,,
4,4,OPERATIONAL,"Bülacherstrasse 17, 8424 Embrach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112632562901464417455"">montezo cesar</a>'], 'photo_reference': 'AW30NDyfN47FJGCJg9jSW--CovjTiiAb0CC8fudFTkMrq3nWX5iHuIBL66mke3diAub1h9t92cJ9aAR8DAOJB3eXC_yqpEWBya0g85Gg8XpdzvqK3jznqcxwr7YUiwJWixigDGPrqf6VnZCfAJFV5IpH6l08UURS_sMV3Ye8EcEKuqA5TYm5', 'width': 1080}]",ChIJwcIxRhuemkcRfGPmJWIKkIE,4.3,ChIJwcIxRhuemkcRfGPmJWIKkIE,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",404.0,47.5101625,8.5915443,47.51146132989272,8.592787729892722,47.50876167010728,8.590088070107278,True,GH6R+3P Embrach,8FVCGH6R+3P,,
5,5,OPERATIONAL,"Bahnhofstrasse 28, 8180 Bülach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109730603944758023567"">Philipp Frauenfelder</a>'], 'photo_reference': 'AW30NDxN4TjU-xEzlAgIXedcb_-0pOw-VzZf2uamnqsbAg6a9PidALwEqZt7YaiIF1vWcE5EeMqS1GR_A20X0R1hC-94EpKvhPrmyuPlL1T9N1NDpU6GaF0XWK4NsOQQkcFKBjrw-zHtpz6agEDP4OEv0RWIJFUVa2PHAqJ2W-Hnizug1MpI', 'width': 1920}]",ChIJL1HalNR1kEcRlEs74Z8YHFg,4.1,ChIJL1HalNR1kEcRlEs74Z8YHFg,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",613.0,47.5211111,8.54,47.52254707989272,8.541309829892722,47.51984742010728,8.538610170107278,True,GGCQ+CX Bülach,8FVCGGCQ+CX,,
6,6,OPERATIONAL,"Lägernstrasse 6, 8154 Oberglatt",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103866929368088298901"">Fabrizio Arman</a>'], 'photo_reference': 'AW30NDxouasX6ocjwX66rtjmA38CuuayXNsD5Zjz7G_KvJ7htyQNcboRmcAtXwufgfyAB2VpCQSZOEJCVIBEYgsqlpfZ7X8s24OS4ZL57-fIBgxzjM4zxXYyxxXQ4rVTSqWSxVTd8GbsjsjU0homKOk_ByQ9g6_b2AQs2YDWxe3qmbgfbhiN', 'width': 4032}]",ChIJC0iV_Pl1kEcRXXQK5sPmFyk,4.5,ChIJC0iV_Pl1kEcRXXQK5sPmFyk,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",33.0,47.47555999999999,8.507587,47.47699467989272,8.508642679892722,47.47429502010727,8.505943020107278,True,FGG5+62 Oberglatt,8FVCFGG5+62,,
7,7,OPERATIONAL,"Airport Shopping, Airport Shopping, 8302 Kloten",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Zürich Flughafen,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106378981020105015964"">jesse p</a>'], 'photo_reference': 'AW30NDwGNuYjhC3gDttE5uHMpqco6iMng-PX_bCL_U-Cket81MJHynwjsJNYOpEaKYvZJYbAMDC2sQia7kbooe1KKsK7vKU9ASw9O86qdLHDpa9c4LtHoiFn0a8SUvUbGy_ouYEMmvy9I6jji9fYV-G9wJ9T72tnC2cSAlqHe4viqkBYKRQV', 'width': 4128}]",ChIJ56y3sVd1kEcRJyQJlYVxzGQ,4.0,ChIJ56y3sVd1kEcRJyQJlYVxzGQ,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",78.0,47.4502747,8.562389099999999,47.45167292989272,8.563533979892721,47.44897327010727,8.560834320107277,True,FH26+4X Kloten,8FVCFH26+4X,,
8,8,OPERATIONAL,"Schaffhauserstrasse 110, 8180 Bülach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Bülach im Guss,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106476752476035136107"">A Google User</a>'], 'photo_reference': 'AW30NDxEe3Tt9tuWD-SqU9SON7D3NqwEXUdqhxuM_X2Vn5sMxYycowCFoIYLMpPuiEsx-jHode_uIdrqmzY1STiH9IwQJMuUBrZyCzwlvq4bOmNBV_7TvQ0u2vjTwn1oMr3ECrHcCAuAM3IJAHl-wHyDkV0OrwS7l3l-yr0gUNi_OFn2cgT8', 'width': 3648}]",ChIJxQDDhAt3kEcRjRB4zcTy244,4.3,ChIJxQDDhAt3kEcRjRB4zcTy244,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",185.0,47.5266542,8.5361403,47.52803172989272,8.537616729892722,47.52533207010728,8.534917070107278,True,GGGP+MF Bülach,8FVCGGGP+MF,,
9,9,OPERATIONAL,"Bauelenzelgstrasse 16, 8193 Eglisau",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114842267382475084920"">FuturePirates De</a>'], 'photo_reference': 'AW30NDyWdK_PnoYgAT2AfDrEXGjJG3_HmvKR43gKnbfdsCA2-nbSNFlp4iqWQ1xSQMargRsXR-tEjCNcLcdxNS0eDr2ky53BulbDgkClOTbeB3pU43KQAiFO43Y0uuN0tLH8ugIRlLmjNmRyc6ocTEks74QjhCAJN_mSqfZ-xzXY_Ftpcj--', 'width': 2560}]",ChIJoda9cTF3kEcRUq3YsNln6DU,4.4,ChIJoda9cTF3kEcRUq3YsNln6DU,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",448.0,47.5803377,8.5130167,47.58161582989272,8.51497927989272,47.57891617010727,8.512279620107277,True,HGJ7+46 Eglisau,8FVCHGJ7+46,,
11,11,OPERATIONAL,"Dorfstrasse 8, 8427 Freienstein-Teufen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg,"[{'height': 858, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114118372826570831384"">A Google User</a>'], 'photo_reference': 'AW30NDzFuXvU2o7qvmQzA3sc_vsHX4GBiLOTUjzNsE2ANgm5-7GgtxzqvLncDGFuAqPX1cws3wovulFquvGRWYK-1AlEWMoVm6mCSp3dbU-uv9U1RAWQohBVrW6fOWU7pPmXkRWlJPikT2quOjbfM1ncaWkQoY9zAY7D9i2bQBkxhX7bKs6f', 'width': 1152}]",ChIJH6HLlwR2kEcR6INqcpAcnWo,4.4,ChIJH6HLlwR2kEcR6INqcpAcnWo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",90.0,47.5303383,8.5825891,47.53165022989272,8.58404667989272,47.52895057010728,8.581347020107277,True,GHJM+42 Freienstein-Teufen,8FVCGHJM+42,,
