,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type
165,node/859708799,859708799,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.0006861 47.2544734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,node/1038000744,1038000744,node,,,,,,,,,,Migros,,,POINT (7.2473781 47.1406845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveillance,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,node/1827322785,1827322785,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.197749 47.21953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,node/3826674661,3826674661,node,20,2503,Sportallee,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.2812681 47.1553222),de:Migros,yes,Biel/Bienne,"Mo-We 09:00-19:00, Th-Fr 09:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Biel Stadion,,Genossenschaft Migros Aare,,,,,,,,Migros Biel Stadion,,,,+41 58 567 30 75,,,,,,https://filialen.migros.ch/de/migros-supermarkt-biel-stadion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,node/4357546092,4357546092,node,,,,,,,,,,Migros,,,POINT (7.2353892 47.1151704),,,,Mo-Fr 08:00-19:15; Sa 08:00-17:15; Su off,customers,parking,no,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,node/5528673127,5528673127,node,15,2560,Lyssstrasse,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.2463632 47.1263165),en:Migros,yes,Nidau,Mo-Fr 08:00-19:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-nidau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,node/6423742298,6423742298,node,,2900,Faubourg Saint-Germain,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-porrentruy,POINT (7.0781001 47.4162539),en:Migros,yes,Porrentruy,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-17:00; PH off,,,,,,,Porrentruy,,Genossenschaft Migros Basel,,,,,,,,Migros Porrentruy (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,node/6423749531,6423749531,node,,,,,,,,,,Migros,,,POINT (7.0777718 47.416188),,,,,yes,parking,yes,-1,underground,,,,Esplanade Centre,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,node/6712081355,6712081355,node,1,2740,Rue de l'Écluse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-moutier,POINT (7.3701198 47.276806),en:Migros,,Moutier,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Moutier,,Genossenschaft Migros Basel,,,,,,,,Migros Moutier (MM),,,,,,+41 58 575 80 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,node/7528378305,7528378305,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.9952314 47.1515099),en:Migros,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,way/225478016,225478016,way,11,2710,Rue de Pierre-Pertuis,,,,,,,Migros,,,"POLYGON ((7.197792 47.2196285, 7.1977471 47.2195869, 7.1977823 47.2195696, 7.1977893 47.219576, 7.1978482 47.2195459, 7.1978061 47.2195076, 7.1980158 47.2194039, 7.198001 47.2193901, 7.1982357 47.2192738, 7.1980129 47.2190647, 7.1979044 47.2191184, 7.1978755 47.2190915, 7.1977502 47.2191539, 7.1977266 47.2191317, 7.1975617 47.219194, 7.1976373 47.2194844, 7.1976959 47.2195395, 7.1976738 47.2195504, 7.1977078 47.2196078, 7.1977507 47.2196482, 7.197792 47.2196285))",,,Tavannes,,,,,,,"[6136830062, 6136830061, 6136830060, 6136830059, 6136830058, 6136830057, 6136830056, 6136830055, 2342514071, 2342514047, 6136830054, 6136830053, 6136830052, 6136830051, 2342514065, 2342514096, 2342514114, 6136830050, 6136830049, 6136830048, 6136830062]",,commercial,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,way/226282675,226282675,way,23,,,,,,,,,Migros,,,"POLYGON ((7.0002705 47.2545403, 7.0003992 47.2542753, 7.0005682 47.2542954, 7.000587 47.2542207, 7.0006379 47.2542262, 7.0007104 47.2541388, 7.0009223 47.2541606, 7.0009383 47.2541042, 7.0010644 47.2541188, 7.0010031 47.2543502, 7.0009156 47.2546258, 7.0002705 47.2545403))",,,,,,,,,,"[2351361679, 2351361673, 2351361677, 2351361680, 2351361671, 2351361678, 2351361675, 2351361674, 2351361672, 2351361681, 2351361676, 2351361679]",,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,way/291493897,291493897,way,1,2720,Rue Albert-Gobat,,,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.1000628 47.2236254, 7.1001275 47.2234839, 7.0999868 47.2234543, 7.0999946 47.2234371, 7.0999542 47.2234286, 7.0999464 47.2234458, 7.0997833 47.2234114, 7.0997905 47.2233955, 7.0997565 47.2233883, 7.0997492 47.2234042, 7.0996642 47.2233862, 7.0996715 47.2233703, 7.0995432 47.2233433, 7.0994851 47.2234685, 7.0995002 47.2234718, 7.0994947 47.2234837, 7.0996603 47.2235182, 7.099662 47.2235145, 7.0997915 47.2235422, 7.0998075 47.2235071, 7.0999071 47.2235281, 7.0999075 47.2235272, 7.0999163 47.2235291, 7.0998999 47.2235654, 7.0998895 47.2235891, 7.0999807 47.2236082, 7.1000628 47.2236254))",,,Tramelan,,,,,,,"[6124830801, 2949575765, 2949575771, 2949575766, 6124830800, 6124830799, 2949575768, 2949575767, 6124830798, 2949575770, 2949575764, 2949575763, 2949575762, 2949575761, 2949575760, 2949575759, 6124830797, 6124830796, 6124830795, 6124830794, 6124830793, 6124830792, 6124830791, 6124830790, 6124830789, 6124830788, 6124830801]",,yes,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,node/269616499,269616499,node,19,1110,Rue de la Gare,Migros,Q680727,,,,,Migros,supermarket,https://www.migros.ch/,POINT (6.4944953 46.5098409),en:Migros,,Morges,,,,,,,,MM,,,,,,,,-1,CH,,,,,,,+41 58 573 57 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,node/282021895,282021895,node,2,1007,avenue de Rhodanie,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/migros-partenaire-mp-ouchy,POINT (6.6248618 46.5079638),en:Migros,,Lausanne,Mo-Sa 08:00-21:00; Su 09:00-20:00,,,,,,,Partenaire,,,,,,,,,,,,,,,,+41 58 573 73 40,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The opening hours change during the winter but I was unable to find them (and I'm to lazy to really look :p),yes,,,,,,,,,,,,,,,,,,,,,,,,,,
180,node/290331752,290331752,node,3,1009,Chemin du Pré-de-la-Tour,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://migros.ch/,POINT (6.6597671 46.5116006),en:Migros,yes,Pully,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,open,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,node/309289260,309289260,node,2,1040,Rue de Praz-Palud,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-echallens,POINT (6.6357033 46.6390803),,yes,Echallens,Lu-Ve 07:30-19:00; Sa 07:30-18:00,,,,,,,MM,,,,,,,,,,,,,,,,+41 58 573 63 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,node/339793984,339793984,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5763122 46.5366866),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,node/347672309,347672309,node,,,,,,,,,,Migros,,,POINT (6.6309046 46.5201679),,,,,,bank,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,node/415732099,415732099,node,7,1024,Chemin du Croset,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5648357 46.5342463),,,Ecublens (VD),Mo-Fr 08:00-20:00; Sa 08:00-18:00,,,,,,,,,Société coopérative Migros Vaud,,,,,,,,,,,,,,+41 058 573 63 00,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,node/428208335,428208335,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5531129 46.5474199),,yes,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,node/432384166,432384166,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5067094 46.6139086),en:Migros,yes,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00,,,,,,,,,Migros,,,,,,,,,,,,,,,,2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,node/464534499,464534499,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6327661 46.5148907),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,node/476270685,476270685,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.8956121 46.4653415),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,node/643857098,643857098,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.4258162 46.4736419),en:Migros,yes,,"Mo-We,Fr 08:30-19:00; Th 08:30-20:00; Sa 08:00-19:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,node/1174159731,1174159731,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.8009322 46.6680987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,node/1263360166,1263360166,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6273244 46.5222351),en:Migros,yes,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,Metropole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,node/1462150714,1462150714,node,63,1004,Avenue d'Echallens,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6160481 46.5278534),en:Migros,,Lausanne,Sa 07:30-18:00; Mo-Fr 07:30-19:00,,,,,,,,,,,,,,,,CH,,,,,,,+41216225040,,,,,,,,,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41216225044,,,,,,,,,,,,,,,,,,,,,,,,,
193,node/1497849806,1497849806,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.9102045 46.4314206),en:Migros,,,Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 10:00-18:00,,,,,,,,,,,,,,,0;1,,,,,,,,,,2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,node/1640590669,1640590669,node,,1007,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6160128 46.5215405),en:Migros,yes,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,Sévelin,,Migros,,,,,,,,,,,,,,,,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,node/1681873821,1681873821,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6517341 46.5272296),en:Migros,yes,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,MM,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,node/1785696963,1785696963,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6377865 46.5211797),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,node/1833036088,1833036088,node,,1009,,,,,,,,Migros,,,POINT (6.6599022 46.5113791),,yes,Pully,Mo 08:00-20:00; Tu-Fr 07:30-20:00; Sa 07:30-18:00,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,
198,node/2451974131,2451974131,node,38,1020,Avenue de Florissant,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-renens-florissant,POINT (6.5982907 46.5307735),en:Migros,,Renens,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,node/2470047819,2470047819,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5656983 46.5229222),en:Migros,yes,,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,node/2490794249,2490794249,node,3B,1018,Rue de la Borde,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6330349 46.5271839),en:Migros,,Lausanne,,,,,,,,M   La Borde,,Migros,,,,,,,,,,,,,,+41 58 573 72 50,,,,,,,,,,,Centre commercial du Tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,node/3156483958,3156483958,node,,,,,,,,,,Migros,,,POINT (6.90434 46.5235562),,,,,,parking,,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,
202,node/3922276285,3922276285,node,1,1008,Chemin du Viaduc,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6024522 46.5272252),en:Migros,,Prilly,Mo-Fr 08:00-19:00; Sa 07:30-18:00,,,,,,,,,Migros,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,node/4052328711,4052328711,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.8418335 46.4647636),en:Migros,yes,,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:00,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-vevey-des-2-gares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,node/4250850089,4250850089,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.8579172 46.4527178),en:Migros,,,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,node/4255859368,4255859368,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6187039 46.5314004),en:Migros,yes,,"Mo-Fr 07:30-19:00, Sa 07:30-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
206,node/4337239357,4337239357,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.6465948 46.53295),en:Migros,yes,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
207,node/4374665095,4374665095,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.9049829 46.5241009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,node/4818100710,4818100710,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5803842 46.538575),en:Migros,,,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,node/4861636522,4861636522,node,,,,,,,,,,Migros,convenience,,POINT (6.6259394 46.5123206),,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,node/5115663296,5115663296,node,,1897,En Bellossy,,,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch,POINT (6.8607512 46.3772675),,,Bouveret,Mo-Sa 08:00-18:30; Su 08:00-13:00,,,,,,,,,Société Coopérative Migros Valais,,,,,,,,,,,,,,+41 277206510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,node/5947943468,5947943468,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (6.6235484 46.5259689),en:Migros,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,,,,,,Partenaire,,,,,,,,,,,,,,,,,,2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,node/6275142683,6275142683,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.5176043 46.5181965),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
