,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,wheelchair,geometry,opening_hours,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,alt_name,branch,website,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,amenity,capacity,fee,layer,parking,wikidata,entrance,source,smoking,internet_access,start_date,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,payment:twint,wheelchair:description,check_date:opening_hours,opening_hours:covid19,kids_area,capacity:disabled,lit,surface,disused:shop,building:roof,payment:postfinance_card,fixme,operator:type,addr:housename,toilets,diet:halal,diet:kosher,post_box:location,description,emergency,emergency:phone,indoor,source:opening_hours,takeaway,addr:place,check_date,bus,ele,highway,network,public_transport,uic_name,uic_ref,operator:wikidata,name:en,internet_access:fee,building:material,roof:colour,maxstay,park_ride,supervised,delivery:covid19,room,maxheight,smoothness,payment:cryptocurrencies,payment:mastercard,payment:visa,end_date,departures_board,access:covid19,changing_table,fax,contact:website,dog,addr:state,opening_hours:url,source:addr,building:part,contact:addr:full,internet_access:ssid,changing_table:location,recycling:batteries,contact:addr,addr:full,addr:street:fr,official_name,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,man_made,surveillance,level:ref,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,addr:suburb,loc_name,post_office:brand
42,node/2045161980,2045161980,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (9.3668176 47.5642867),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Romanshorn,,54a,8590,Bahnhofstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Romanshorn (MM),Romanshorn Hubzelg,https://filialen.migros.ch/de/migros-supermarkt-romanshorn-hubzelg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,node/6821809534,6821809534,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.2976249 47.5466147),"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Amriswil,,10a,8580,Rütistrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Amriswil (MM),Amriswil,https://filialen.migros.ch/de/migros-supermarkt-amriswil,,,,,,,,,,,,,,,,,,2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,node/2745111745,2745111745,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8001178 46.4779593),"Mo-We, Fr 08:00-18:30, 09:00-18:00; Th 08:00-12:30, 14:00-20:00; Sa 08:00-18:00",Faido,,2,6760,Via Pian della Croce,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,node/5869402307,5869402307,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.2076589 46.774599),Mo-Fr 08:00-20:00; Sa 08:00-17:00,Ilanz,,4,7130,Poststrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,node/1774376850,1774376850,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.0595708 47.0936368),Mo-Sa 08:00-20:00; PH off,Näfels,,44,8752,Oberdorf,,Genossenschaft Migros Zürich,+41 55 6222431,,,,,,Migros Näfels,Näfels,https://filialen.migros.ch/de/migros-supermarkt-naefels,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,node/2026453690,2026453690,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.071002 47.0405887),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Glarus,,6,8750,Schweizerhofstrasse,,Genossenschaft Migros Zürich,+41 58 563 51 50,,,,,,Migros Glarus (MM),Glarus,https://filialen.migros.ch/de/migros-supermarkt-glarus-zentrum-glaernisch,,,,yes,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,node/5483492229,5483492229,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.055919 47.1284712),"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Niederurnen,CH,21,8867,Ziegelbrückstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Niederurnen,Niederurnen,https://filialen.migros.ch/de/migros-supermarkt-niederurnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,node/9494808348,9494808348,node,Migros,,,,,,,Migros,supermarket,,POINT (8.9691131 47.1727273),"Mo-Fr 07:30-20:00, Sa 07:30-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,node/36726161,36726161,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9803292 47.2261912),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",Uznach,,25,8730,Zürcherstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Uznach (MM),Uznach Frohsinn,https://filialen.migros.ch/de/migros-supermarkt-uznach-frohsinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,node/295943800,295943800,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (9.1825256 47.5403596),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Sulgen,,3,8583,Hauptstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Sulgen,Sulgen Passerelle,https://filialen.migros.ch/de/migros-supermarkt-sulgen-passerelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,node/301656130,301656130,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7809413 47.3685372),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Pfäffikon ZH,CH,9,8330,Turmstrasse,,Genossenschaft Migros Ostschweiz,+41 43 288 63 11,,,,,,Migros Pfäffikon ZH (MM),Pfäffikon ZH,https://filialen.migros.ch/de/migros-supermarkt-pfaeffikon-zh,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,node/303310841,303310841,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.8775826 47.3679847),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Bauma,,10,8494,Heinrich Gujerstrasse,,Genossenschaft Migros Ostschweiz,+41-52-3965411,,,,,,Migros Bauma,Bauma,https://filialen.migros.ch/de/migros-supermarkt-bauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,node/475204307,475204307,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.9239856 47.240999),"Mo-Fr 07:30-19:00, Sa 07:30-17:00; PH off",Eschenbach SG,,12,8733,Rickenstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Eschenbach SG,Eschenbach SG,https://filialen.migros.ch/de/migros-supermarkt-eschenbach,,,,,,no,,,,,,,,,,,,,,,,,,,,Keine Rollstuhlwägen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,node/623872888,623872888,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7695926 47.2519351),Mo-Sa 08:00-19:00; PH off,Hombrechtikon,,16,8634,Rütistrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Hombrechtikon,Hombrechtikon,https://filialen.migros.ch/de/migros-supermarkt-hombrechtikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,node/732594357,732594357,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.1207326 47.2650506),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Ebnat-Kappel,,16,9642,Kapplerstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Ebnat-Kappe,Ebnat-Kappel,https://filialen.migros.ch/de/migros-supermarkt-ebnat-kappel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,node/956199310,956199310,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.1858853 47.4126594),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Flawil,,10,9230,Magdenauerstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Flawil (MM),Flawil,https://filialen.migros.ch/de/migros-supermarkt-flawil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,node/958154999,958154999,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.8182095 47.2259117),"Mo-Fr 07:00-20:00, Sa 07:00-18:00; PH off",Rapperswil,,19,8640,Untere Bahnhofstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Rapperswil,Rapperswil Zentrum,https://filialen.migros.ch/de/migros-supermarkt-rapperswil-zentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-21,Mo-Fr 07:00-20:00; Sa 07:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,node/1328945987,1328945987,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7627422 47.485289),"Mo-We 08:00-19:00; Th,Fr 08:00-20:00; Sa 08:00-18:00; PH off",Winterthur,,40,8405,Hinterdorfstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Seen (MM),Winterthur Seen,https://filialen.migros.ch/de/migros-supermarkt-winterthur-seen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,node/1362066985,1362066985,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.8211586 47.2293927),"Mo-Fr 09:00-20:00, Sa 09:00-18:00; PH off",Rapperswil,,4,8640,Zürcherstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Sonnenhof (MM),Rapperswil Sonnenhof,https://filialen.migros.ch/de/migros-supermarkt-rapperswil-sonnenhof,,1,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,node/1537138136,1537138136,node,,,,,,,,Migros,,yes,POINT (8.7811785 47.3689028),,,,,,,,,,,,,,,,,,,,,,,,,parking_entrance,150,yes,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,node/1989668103,1989668103,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7932039 47.2004223),"Mo-Fr 09:00-21:00, Sa 08:00-18:00; PH off",Pfäffikon,,11,8808,Gwattstrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Seedammcenter (MM),Pfäffikon Seedammcenter,https://filialen.migros.ch/de/migros-supermarkt-pfaeffikon-seedammcenter,,0,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,node/2352059118,2352059118,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.8372849 47.2314561),"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Jona,,5,8645,Molkereistrasse,,Genossenschaft Migros Zürich,,,,,,,Migros Jona,Jona Stadttor,https://filialen.migros.ch/de/migros-supermarkt-jona-stadttor,,0,,,,,,,,,,,,,local knowledge,,,,,,,,,,,,2022-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,node/2570311006,2570311006,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.8551943 47.1916974),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Lachen,CH,6,8853,Feldstrasse,,Genossenschaft Migros Zürich,+41 55 451 85 30,,,,,,Migros Lachen (MM),Lachen Obersee-Center,https://filialen.migros.ch/de/migros-supermarkt-lachen,,1,,,,,,,,,,,,,migros.ch,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,node/2757540857,2757540857,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7997978 47.3280334),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Wetzikon (ZH),,151,8620,Bahnhofstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Wetzikon ZH (MMM),Wetzikon Züri-Oberland-Märt,https://filialen.migros.ch/de/migros-supermarkt-wetzikon-zueri-oberland-maert,,0;1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,node/2859941184,2859941184,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9147401 47.2748374),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Wald ZH,,22,8636,Bahnhofstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Wald ZH,Wald ZH,https://filialen.migros.ch/de/migros-supermarkt-wald-zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,node/3127363702,3127363702,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.1963914 47.3724083),"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",Degersheim,,81,9113,Hauptstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Degersheim,Degersheim,https://filialen.migros.ch/de/migros-supermarkt-degersheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,node/3358847508,3358847508,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (9.0567001 47.4389455),"Mo-Fr 07:00-19:00, Sa 07:00-17:00; PH off",Kirchberg SG,,204,9533,Wilerstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Kirchberg Stelz,Kirchberg Stelz,https://filialen.migros.ch/de/migros-supermarkt-kirchberg-stelz,,,,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,node/3804724143,3804724143,node,,,,,,,,Migros,,,POINT (9.1853971 47.4128136),,,,,,,,,,,,,,,,,,,,,,,,,parking,,yes,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,node/4364207486,4364207486,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.0324644 47.4805982),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Bronschhofen,,2,9552,AMP-Strasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Bronschhofen,Bronschhofen,https://filialen.migros.ch/de/migros-supermarkt-bronschhofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,node/4419872582,4419872582,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8995983 47.4900683),"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Aadorf,,2,8355,Bahnhofstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Aadorf,Aadorf,https://filialen.migros.ch/de/migros-supermarkt-aadorf,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,node/4471468374,4471468374,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9982285 47.4778718),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Münchwilen,,5,9542,Wilerstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Münchwilen,Münchwilen,https://filialen.migros.ch/de/migros-supermarkt-muenchwilen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,node/4471606841,4471606841,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (8.7717306 47.5042286),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Winterthur,,4,8409,Hintermühlenstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Hegi,Winterthur Hegi,https://filialen.migros.ch/de/migros-supermarkt-winterthur-hegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,node/4916560819,4916560819,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8615229 47.4983121),"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Elgg,,16,8353,St. Gallerstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Elgg,Elgg,https://filialen.migros.ch/de/migros-supermarkt-elgg,,,,,,,,,,,,,,,,,,2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,node/5295431519,5295431519,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8253509 47.3632596),"Mo-Fr 06:30-20:00, Sa 06:30-18:00; PH off",Hittnau,,75,8335,Jakob Stutz-Strasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Hittnau,Hittnau,https://filialen.migros.ch/de/migros-supermarkt-hittnau,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,node/5906141564,5906141564,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (9.0878696 47.299368),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",Wattwil,,19,9630,Bahnhofstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Wattwil (MM),Wattwil,https://filialen.migros.ch/de/migros-supermarkt-wattwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,node/6408618764,6408618764,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9222307 47.5267259),"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Matzingen,,95,9548,Frauenfelderstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Matzingen,Matzingen,https://filialen.migros.ch/de/migros-supermarkt-matzingen,,,,,,,,,,,,,,,,,,2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,node/6714871321,6714871321,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.7574237 47.3065988),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Gossau (ZH),,1,8625,Im Zentrum,,Genossenschaft Migros Zürich,,,,,,,Migros Gossau ZH,Gossau ZH,https://filialen.migros.ch/de/migros-supermarkt-gossau-zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,node/7683124251,7683124251,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,yes,POINT (9.0428048 47.462723),Mo-Fr 8:00-19:00; Tu 08:00-20:00; Sa 08:00-17:00; PH off,Wil SG,,5,9500,Obere Bahnhofstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Wil SG (MM),Wil SG,https://filialen.migros.ch/de/migros-supermarkt-wil-sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,node/7684812078,7684812078,node,Migros,Q680727,,,,,,Migros,supermarket,,POINT (8.7699768 47.4579651),"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Kollbrunn,,24,8483,Tösstalstrasse,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Kollbrunn,Kollbrunn,https://filialen.migros.ch/de/migros-supermarkt-kollbrunn,,,,,,,,,,,,,,,,,,2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,node/9245621475,9245621475,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,,POINT (9.1354392 47.4372258),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Genossenschaft Migros Ostschweiz,,,,,,,Migros Uzwil,Uzwil Birkenhof,https://filialen.migros.ch/de/migros-supermarkt-uzwil-birkenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,node/10177846010,10177846010,node,,,,,,,,Migros,,yes,POINT (9.2831567 47.3857081),,,,,,,,,,,,,,,,,,,,,,,,yes,parking_entrance,,yes,,underground,,,,,,,,,,,,,,,,,,yes,yes,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,node/10177846016,10177846016,node,Migros,Q680727,,,,,,Migros,supermarket,,POINT (9.2836242 47.3860409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
