,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,contact:phone,name,operator,shop,wheelchair,geometry,opening_hours,phone,nodes,building,amenity,building:levels,roof:levels,roof:shape,alt_name,branch,website,smoking,source,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,capacity,fee,layer,parking,wikidata,start_date,entrance,capacity:disabled,lit,surface,disused:shop,internet_access,addr:housename,toilets,bus,highway,public_transport,name:it,addr:suburb,toilets:access,wheelchair:description,check_date:opening_hours,opening_hours:covid19,payment:twint,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,payment:postfinance_card,addr:place,maxheight,building:roof,fixme,operator:type,maxstay,ele,diet:halal,diet:kosher,post_box:location,internet_access:fee,description,emergency,emergency:phone,building:material,roof:colour,indoor,delivery:covid19,room,source:opening_hours,takeaway,check_date,network,uic_name,uic_ref,operator:wikidata,name:en,smoothness,contact:website,park_ride,supervised,payment:cryptocurrencies,payment:mastercard,payment:visa,name:de,building:part,departures_board,dog,loc_name,end_date,access:covid19,changing_table,fax,addr:state,post_office,post_office:brand,contact:addr:full,internet_access:ssid,recycling:batteries,contact:addr,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,recycling:electrical_appliances,level:ref,opening_hours:url,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,source:addr,changing_table:location,addr:full,addr:street:fr,official_name,man_made,surveillance
44,way/89098006,89098006,way,Gossau,CH,12,9200,Stadtbühlstrasse,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,"POLYGON ((9.2497137 47.4124489, 9.2503008 47.4124941, 9.2503131 47.4124215, 9.2505202 47.4124375, 9.2505319 47.4123679, 9.2498037 47.4123117, 9.2497377 47.4123067, 9.2497137 47.4124489))",Mo-Fr 08:00-19:00; Sa 08:00-17:00,,"[1033690943, 1033691081, 7881129285, 7881129286, 1033691503, 5235558295, 1033691023, 1033690943]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,way/125236000,125236000,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((9.3916758 47.4354833, 9.3908523 47.4358225, 9.3907855 47.43585, 9.3910022 47.4361025, 9.3911118 47.4361008, 9.3911667 47.436069, 9.3913233 47.4361696, 9.3920294 47.4358777, 9.39201 47.4358571, 9.3917907 47.4356222, 9.3918512 47.4355278, 9.3916758 47.4354833))",,,"[1391581688, 2740169364, 1391581696, 1391581701, 1391581700, 1391581699, 1391581702, 1391581698, 1391581697, 1391581693, 1391581690, 1391581688]",yes,parking,,,,,,,,,,,,,,,customers,,no,,multi-storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,way/143056634,143056634,way,Goldach,CH,5,9403,Ulrich-Rösch-Strasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,"POLYGON ((9.4675227 47.4748911, 9.4675155 47.4748434, 9.4674916 47.4748458, 9.4674749 47.474782, 9.4674976 47.4747779, 9.4674844 47.4747173, 9.4674545 47.4747189, 9.467439 47.4746567, 9.4674677 47.4746502, 9.4674593 47.4746074, 9.4676291 47.4745896, 9.4676315 47.4746001, 9.4678001 47.4745815, 9.4677965 47.4745662, 9.4679592 47.4745508, 9.4679651 47.4745937, 9.4680058 47.4745937, 9.4680142 47.4746543, 9.4679855 47.4746591, 9.4679986 47.4747303, 9.4680321 47.4747262, 9.4680441 47.4747876, 9.468013 47.4747917, 9.4680201 47.4748305, 9.4679795 47.4748337, 9.4679831 47.4748515, 9.4680261 47.4748458, 9.4680393 47.4749234, 9.467879 47.4749461, 9.4677343 47.4749008, 9.4677152 47.4749097, 9.4676758 47.4749097, 9.4676638 47.4748806, 9.4675867 47.4748863, 9.4675227 47.4748911))",Mo-Sa 07:00-19:00,,"[1565409216, 1565409167, 1565409170, 1565409078, 1565409073, 1565408987, 1565408988, 1565408950, 1565408945, 1565408917, 1565408910, 1565408913, 1565408899, 1565408892, 1565408890, 1565408911, 1565408912, 1565408947, 1565408953, 1565409010, 1565409007, 1565409082, 1565409089, 1565409133, 1565409139, 1565409176, 1565409172, 1565409238, 1565409245, 1565409222, 1565409228, 1565409225, 1565409211, 1566382689, 1565409216]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,way/143134956,143134956,way,,,,,,,,,,,,,,Migros,Migros,,yes,"POLYGON ((9.4674361 47.4752721, 9.4674692 47.4749702, 9.4675913 47.4749509, 9.4677376 47.4749871, 9.4678059 47.4750066, 9.4678967 47.4750473, 9.4678762 47.4751621, 9.4674361 47.4752721))",,,"[1566382732, 1566382693, 5162655248, 5162655249, 5162655250, 1566382717, 1566382750, 1566382732]",,parking,,,,,,,,,,,,,,,yes,,no,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,way/254865005,254865005,way,Gossau,,115,9200,St. Gallerstrasse,Migros,Q680727,en:Migros,,,,,,Migros,Migros,supermarket,,"POLYGON ((9.2558953 47.4178202, 9.2566442 47.4177942, 9.2566417 47.4177657, 9.2567106 47.4177637, 9.2567078 47.4177302, 9.2568501 47.417725, 9.2568428 47.417615, 9.2567319 47.4176183, 9.256729 47.4175694, 9.2567251 47.4175694, 9.2567217 47.4175228, 9.2566807 47.4175238, 9.2566779 47.4174821, 9.2567193 47.417481, 9.2567181 47.4174575, 9.2567197 47.4174574, 9.2567091 47.4173094, 9.2566943 47.4173099, 9.2566909 47.4172614, 9.2563469 47.417241, 9.2563524 47.4173226, 9.2561711 47.4173283, 9.2561735 47.4173622, 9.2560197 47.4173678, 9.2558654 47.4173727, 9.2558953 47.4178202))",,,"[2606549036, 2606549039, 9306983138, 9306983139, 9306983140, 2606549056, 2606549058, 9306983131, 9306983129, 9306983130, 9306983133, 9306983132, 2606549041, 9306983142, 9306983141, 2606549043, 9306983144, 9306983143, 2606549045, 2606549047, 2606549050, 9306983146, 9306983145, 2606617910, 2606549052, 2606549036]",commercial,,,,,,,,,geodieste.ch,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,way/317856639,317856639,way,Herisau,,8b,9100,Alpsteinstrasse,,,,postfinance_card,no,no,checkout,,Migros,Migros Ostschweiz,supermarket,yes,"POLYGON ((9.2786942 47.3788342, 9.278686 47.3786039, 9.2789295 47.3786, 9.2789316 47.3786595, 9.2789376 47.3788303, 9.2786942 47.3788342))",Mo-Fr 07:00-20:00; Sa 07:00-18:00,,"[3241708160, 3241708135, 3241708134, 9400713336, 3241708159, 3241708160]",retail,,1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,way/406668125,406668125,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((9.2436009 47.4931383, 9.243906 47.4928818, 9.2442581 47.4930508, 9.2439496 47.4933267, 9.2436009 47.4931383))",,,"[4087148262, 4087148263, 4087148264, 4087148265, 4087148262]",,parking,,,,,,,,,,,,,,,yes,,no,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,way/406668126,406668126,way,Bischofszell,CH,5,9220,Steigstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Ostschweiz,supermarket,,"POLYGON ((9.244128 47.4925725, 9.2444599 47.4928255, 9.2448292 47.4926, 9.2448514 47.4925865, 9.2445175 47.4924069, 9.2444429 47.4923518, 9.2441564 47.4925286, 9.2441761 47.4925436, 9.244128 47.4925725))","Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,"[4087148278, 4087148279, 4087148273, 4087148269, 4087148270, 4087148268, 4087148277, 4087148267, 4087148278]",retail,,2,0,flat,Migros Bischofszell,Bischofszell,https://filialen.migros.ch/de/migros-supermarkt-bischofszell,,survey,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,way/419730906,419730906,way,,,,,,,,,,,,,,Migros,Migros Ostschweiz,,,"POLYGON ((9.2787399 47.3791396, 9.2787267 47.3788969, 9.2783431 47.378906, 9.2783457 47.3791279, 9.2784729 47.3791317, 9.278689 47.3791381, 9.2787399 47.3791396))",,,"[4197365373, 4197365374, 4197365375, 4197365376, 4197365377, 4197365379, 4197365373]",,parking,,,,,,,,,,,,,,,customers,19,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,way/579968188,579968188,way,Amriswil,,19,8580,Schrofenstrasse,Migros,Q680727,en:Migros,,,,,,Migros,Genossenschaft Migros Ostschweiz,supermarket,,"POLYGON ((9.2729519 47.5484614, 9.2732988 47.5484317, 9.273289 47.5483965, 9.2733647 47.5483859, 9.2733613 47.5482104, 9.273359 47.5480877, 9.2733557 47.5480558, 9.2729552 47.5480635, 9.2729552 47.5482207, 9.2728998 47.5482295, 9.2729519 47.5484614))","Mo-Fr 07:00-20:00, Sa 07:00-18:00; PH off",,"[5553320520, 5553320521, 5553320522, 5553320523, 9376935898, 5553320525, 5553320526, 5553320527, 5553320528, 5553320529, 5553320520]",yes,,,,,Migros Aachtal,Amriswil Aachtal,https://filialen.migros.ch/de/migros-supermarkt-aachtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,node/348830422,348830422,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,yes,POINT (8.795867 46.165649),"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,node/415255849,415255849,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.9619063 46.1539555),,,,,,,,,,,http://filialen.migros.ch/it/#/CentroS.Antonino/0125020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,node/702121805,702121805,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.9411898 46.0163953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,node/723124725,723124725,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,,POINT (8.8506817 46.1806002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,node/805177065,805177065,node,,,,,Via San Gottardo,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (8.8108981 46.1753807),"Mo-We, Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-17:00",+41918217730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,node/805884912,805884912,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.7824406 46.1684821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,node/806598496,806598496,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.7737223 46.1541722),Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,node/897667906,897667906,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.9390942 46.0097799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,node/2548875263,2548875263,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (9.0138827 46.1783276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,node/3040046067,3040046067,node,,,,,,,,,,,,,,Migros,,,yes,POINT (8.7967103 46.1663789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,bus_stop,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,node/3493404911,3493404911,node,Taverne-Torricella,CH,,6807,Via Cantonale,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (8.9314761 46.0608612),Mo-Fr 08:00-18:30; Th 08:00-21:00; Sa 08:00-18:00,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,node/3576197233,3576197233,node,Melano,CH,89,6818,Via Cantonale,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,,POINT (8.9852892 45.9193343),Mo-Fr 08:00-18:30; Sa 08:00-18:00,,,,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,node/3758933750,3758933750,node,Lugano,CH,,6900,Viale Castagnola,Migros,Q680727,en:Migros,,,,,,Migros,Migros,supermarket,,POINT (8.9657502 46.0062192),Mo-Sa 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,node/4603794691,4603794691,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.9672526 46.0235381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,node/5072974691,5072974691,node,Lugano,CH,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,+41 91 821 72 20,Migros,Migros,supermarket,,POINT (8.9435175 45.9913154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,node/5686249444,5686249444,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (8.8764864 45.9772572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,node/6804197771,6804197771,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.8898475 46.1751077),Mo-Sa 07:30-18:30; Th 07:30-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,node/6877572660,6877572660,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (8.9920632 46.1821001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,node/6952775543,6952775543,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (8.9256188 45.970454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,way/113684683,113684683,way,Tesserete,,40,6950,Via Luigi Canonica,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,"POLYGON ((8.9675184 46.0669436, 8.9672912 46.0668381, 8.96716 46.066974, 8.9673062 46.067042, 8.9673245 46.0670229, 8.9674056 46.0670606, 8.9675184 46.0669436))",,,"[1288839492, 1288839491, 1288839497, 1288839493, 1288839502, 1288839494, 1288839492]",yes,,,,,,Ticino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,way/152507487,152507487,way,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,"POLYGON ((8.9053559 45.9991254, 8.905226 45.9988596, 8.9053435 45.9988319, 8.9052311 45.998602, 8.9054434 45.9985519, 8.9053109 45.9982808, 8.9054283 45.9982532, 8.9053992 45.9981937, 8.9058223 45.9980939, 8.906145 45.9987541, 8.906074 45.9987709, 8.9061265 45.9988782, 8.9060396 45.9988987, 8.9061142 45.9990513, 8.9060686 45.9990621, 8.9061112 45.9991492, 8.9059734 45.9991817, 8.9059285 45.9990899, 8.9055131 45.9991879, 8.9054694 45.9990986, 8.9053559 45.9991254))",,,"[1653259312, 1653259288, 1653259287, 1653259284, 1653259283, 1653259282, 1653259280, 1653259279, 1653259276, 1653259285, 1653259286, 1653259289, 1653259291, 1653259303, 1653259305, 1653259317, 1653259320, 1653259308, 1653259321, 1653259310, 1653259312]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,way/248366692,248366692,way,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((9.0436931 46.2253859, 9.0440747 46.2254902, 9.0442896 46.225114, 9.043908 46.2250097, 9.0436931 46.2253859))",,,"[2551632072, 2551632071, 2551632067, 2551632069, 2551632072]",supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,way/304782878,304782878,way,,,15,,Via Pretorio,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,"POLYGON ((8.9522222 46.0073791, 8.9520436 46.0068793, 8.9518989 46.006902, 8.9514784 46.0069817, 8.9516134 46.0073832, 8.9516644 46.007377, 8.9516915 46.0074455, 8.9518684 46.0074114, 8.9518775 46.0074372, 8.9520682 46.0074049, 8.9522222 46.0073791))",,,"[3093834084, 3093834099, 3093836579, 3093834092, 9484701048, 9484701047, 3093834087, 9484701049, 9484701050, 3093834094, 3093834084]",yes,,,,,,Lugano Centro,,,,,,,,,,,,,,,,,,,,,,,Migros Lugano Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,way/318258547,318258547,way,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,"POLYGON ((9.0241508 46.1938961, 9.0239994 46.1936432, 9.024375 46.1935355, 9.0245264 46.1937884, 9.0242223 46.1938756, 9.0241508 46.1938961))","Mo-We,Fr 07:30-18:30; Th 07:30-20:00; Sa 07:30-17:00; PH closed",,"[3246585898, 3246585899, 3246585900, 3246585901, 3246714052, 3246585898]",yes,,,,,,,,,,,0,yes,,,designated,,,,,,,,,,,,,,,yes,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,node/880838966,880838966,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (8.7053665 46.2455532),Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,node/2745111745,2745111745,node,Faido,,2,6760,Via Pian della Croce,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,,POINT (8.8001178 46.4779593),"Mo-We, Fr 08:00-18:30, 09:00-18:00; Th 08:00-12:30, 14:00-20:00; Sa 08:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,way/317171742,317171742,way,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((8.9722391 46.3537087, 8.9722549 46.3536659, 8.9722268 46.3536609, 8.9723783 46.3532511, 8.9728971 46.3533425, 8.9727826 46.3536521, 8.9726592 46.3537298, 8.9726227 46.3537234, 8.9726043 46.3537731, 8.9722391 46.3537087))",,,"[3234105295, 3234105296, 3234105297, 3234105298, 3234105299, 3234105300, 3234105301, 3234105302, 3234105303, 3234105295]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,node/36726161,36726161,node,Uznach,,25,8730,Zürcherstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,,POINT (8.9803292 47.2261912),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Uznach (MM),Uznach Frohsinn,https://filialen.migros.ch/de/migros-supermarkt-uznach-frohsinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,node/124140551,124140551,node,Stäfa,CH,18,8712,Goethestrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,yes,POINT (8.7239602 47.2406357),Mo-Sa 08:00-20:00; PH off,,,,,,,,Migros Stäfa (MM),Stäfa,https://filialen.migros.ch/de/migros-supermarkt-staefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,node/312649674,312649674,node,Wädenswil,,27,8820,Oberdorfstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,yes,POINT (8.6678724 47.2290212),Mo-Sa 08:00-20:00; PH off,,,,,,,,Migros Wädenswil (MMM),Wädenswil,https://filialen.migros.ch/de/migros-supermarkt-waedenswil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,node/386270747,386270747,node,Männedorf,CH,262,8708,Alte Landstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Zürich,supermarket,yes,POINT (8.6957963 47.253025),"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",+41 44 921 60 40,,,,,,,Migros Männedorf,Männedorf,https://filialen.migros.ch/de/migros-supermarkt-maennedorf,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
