,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,name:de,opening_hours,operator,phone,shop,geometry,wheelchair,access,amenity,fee,layer,parking,branch,nodes,building,toilets:wheelchair,alt_name,ele,website,diet:halal,diet:kosher,internet_access,check_date:opening_hours,payment:cash,payment:debit_cards,entrance,level,source,opening_hours:covid19,payment:coins,payment:credit_cards,fixme,addr:place,indoor,payment:twint,bus,highway,network,public_transport,uic_name,uic_ref,wheelchair:description,access:covid19,changing_table,organic,fax,contact:phone,addr:state,building:roof,addr:housename,contact:website,smoothness,surface,payment:cryptocurrencies,payment:maestro,payment:mastercard,payment:postfinance_card,payment:visa,start_date,capacity:disabled,maxstay,source:opening_hours,takeaway,check_date,capacity,operator:wikidata,name:en,building:material,roof:colour,building:levels,roof:shape,roof:levels,park_ride,supervised,post_box:location,kids_area,internet_access:fee,description,emergency,emergency:phone,delivery:covid19,room,wikidata,lit,disused:shop,operator:type,payment:contactless,toilets,payment:notes,payment:telephone_cards,toilets:access,smoking,landuse
176,node/3077355645,3077355645,node,Dübendorf,CH,83,8600,Neugutstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 09:00-20:00, Sa 09:00-18:00; PH off",Genossenschaft Migros Zürich,+41 44 820 43 01,supermarket,POINT (8.6035456 47.4010731),yes,,,,,,Dübendorf Hochbord,,,,Migros Dübendorf Hochbord,,https://filialen.migros.ch/de/migros-supermarkt-duebendorf-hochbord-nord,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,node/3086649248,3086649248,node,Oberengstringen,,2,8102,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.46322 47.4084789),,,,,,,Oberengstringen,,,,Migros Oberengstringen,,https://filialen.migros.ch/de/migros-supermarkt-oberengstringen,,,,,,,,,,,,,,Zentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,node/3381351765,3381351765,node,Opfikon,CH,106,8152,Thurgauerstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.557843 47.4211326),,,,,,,Opfikon Glattpark,,,,Migros Glattpark,,https://filialen.migros.ch/de/migros-supermarkt-opfikon-glattpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,node/3503429368,3503429368,node,Zürich,CH,101,8005,Pfingstweidstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 07:00-19:00, Sa 08:00-16:00; PH off",Genossenschaft Migros Zürich,,supermarket,POINT (8.5086792 47.3901062),,,,,,,Zürich Herdern,,,,Migros Herdern,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-herdern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,node/3566917455,3566917455,node,Schlieren,,57,8952,Badenerstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,+41 44 730 18 11,supermarket,POINT (8.4378172 47.3960944),,,,,,,Schlieren Kesslerplatz,,,,Migros Schlieren Kesslerplatz,,https://filialen.migros.ch/de/migros-supermarkt-schlieren-kesslerplatz,,,,2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,node/3721143528,3721143528,node,Zürich,CH,23,8041,Leimbachstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 07:30-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.5190003 47.3359942),yes,,,,,,Zürich Leimbach-Sihlbogen,,,,Migros Leimbach Sihlbogen,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-leimbach-sihlbogen,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,node/3814073375,3814073375,node,,,,,,,,,,,,,Migros,,,Migros,,,POINT (8.564963 47.294172),,,parking,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,node/3831772784,3831772784,node,Winterthur,,3,8400,Strickerstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.7211532 47.4991633),,,,,,,Winterthur Neuwiesen,,,,Migros Neuwiesen (MMM),,https://filialen.migros.ch/de/migros-supermarkt-winterthur-neuwiesen,,,,,,,,1,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,node/4058248551,4058248551,node,Winterthur,,31,8400,Stadthausstrasse,Migros,Q680727,,,,,,Migros,,"Mo-Fr 07:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.73193 47.5001167),,,,,,,Winterthur Obertor,,,,Migros Obertor,,https://filialen.migros.ch/de/migros-supermarkt-winterthur-obertor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,node/4064880425,4064880425,node,Frauenfeld,,53a,8500,Langfeldstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.9047377 47.5654921),yes,,,,,,Frauenfeld Multiplex,,,,Migros Multiplex,,https://filialen.migros.ch/de/migros-supermarkt-frauenfeld-multiplex,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,node/4083585944,4083585944,node,,,,,,,,,,,,,Migros,,,,,,POINT (8.6912523 47.3025295),,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,node/4419872582,4419872582,node,Aadorf,,2,8355,Bahnhofstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.8995983 47.4900683),,,,,,,Aadorf,,,,Migros Aadorf,,https://filialen.migros.ch/de/migros-supermarkt-aadorf,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,node/4424654362,4424654362,node,Zürich,CH,,8001,,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Fr 06:30-22:00; PH,Sa-Su 08:00-22:00",Genossenschaft Migros Zürich,,supermarket,POINT (8.5404169 47.3782902),yes,,,,,,Zürich HB,,,,Migros Hauptbahnhof,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-hauptbahnhof,,,,,,,,-2,,,,,,"Hauptbahnhof, Halle Landesmuseum",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,node/4424939155,4424939155,node,Zürich,CH,,8001,,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 06:30-20:00; PH,Sa-Su 08:00-20:00",Genossenschaft Migros Zürich,,supermarket,POINT (8.5394102 47.3770315),yes,,,,,,Zürich ShopVilleMärt,,,,Migros ShopVilleMärt,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-shopvillemaert,,,,,,,,-1,,,,,,ShopVille,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,node/4471606841,4471606841,node,Winterthur,,4,8409,Hintermühlenstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.7717306 47.5042286),yes,,,,,,Winterthur Hegi,,,,Migros Hegi,,https://filialen.migros.ch/de/migros-supermarkt-winterthur-hegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,node/4816412575,4816412575,node,Winterthur,,1,8408,Lindenplatz,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.693819 47.5107051),,,,,,,Winterthur Wülflingen,,,,Migros Wülflingen,,https://filialen.migros.ch/de/migros-supermarkt-winterthur-wuelflingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,node/4827130190,4827130190,node,Zürich,CH,363,8047,Albisriederstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.485718 47.3752033),yes,,,,,,Zürich Albisrieden-Pünt,,,,Migros Pünt Albisrieden,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-puent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,node/4827131028,4827131028,node,Zürich,CH,2-4,8006,Winterthurerstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 08:00-21:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.5486931 47.3859928),yes,,,,,,Zürich Rigiplatz,,,,Migros Rigiplatz,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-rigiplatz,,,,2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,node/4916560819,4916560819,node,Elgg,,16,8353,St. Gallerstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.8615229 47.4983121),,,,,,,Elgg,,,,Migros Elgg,,https://filialen.migros.ch/de/migros-supermarkt-elgg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,node/5274359340,5274359340,node,Bülach,,85,8180,Feldstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-21:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.5407826 47.5102979),,,,,,,Bülach Süd Center,,,,Migros Bülach Süd (MMM),,https://filialen.migros.ch/de/migros-supermarkt-buelach-sued,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,node/5295431519,5295431519,node,Hittnau,,75,8335,Jakob Stutz-Strasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 06:30-20:00, Sa 06:30-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.8253509 47.3632596),,,,,,,Hittnau,,,,Migros Hittnau,,https://filialen.migros.ch/de/migros-supermarkt-hittnau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,node/5791885768,5791885768,node,Küsnacht,,149,8700,Zürichstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 07:30-20:00; PH off,Genossenschaft Migros Zürich,+41 44 914 20 80,supermarket,POINT (8.5819748 47.3184585),,,,,,,Küsnacht ZH,,,,Migros Küsnacht ZH,,https://filialen.migros.ch/de/migros-supermarkt-kuesnacht-zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,node/6408618764,6408618764,node,Matzingen,,95,9548,Frauenfelderstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.9222307 47.5267259),,,,,,,Matzingen,,,,Migros Matzingen,,https://filialen.migros.ch/de/migros-supermarkt-matzingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,node/6444727818,6444727818,node,Erlenbach,,42,8703,Bahnhofstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.5903618 47.3071178),,,,,,,Erlenbach,,,,Migros Erlenbach,,https://filialen.migros.ch/de/migros-supermarkt-erlenbach-erlibacher-maert,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,node/6445018241,6445018241,node,Uitikon Waldegg,,8,8142,Zürcherstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.4630252 47.368409),yes,,,,,,Uitikon Waldegg,,,,Migros Uitikon Waldegg,,https://filialen.migros.ch/de/migros-supermarkt-uitikon-waldegg-2,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,node/6528175567,6528175567,node,Schlieren,,14,8952,Rietbachstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.4348439 47.4007491),yes,,,,,,Schlieren Rietbach,,,,Migros Rietbach (MM),,https://filialen.migros.ch/de/migros-supermarkt-schlieren-rietbach,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,node/6551162306,6551162306,node,Zürich,CH,,8001,,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 06:30-22:00; PH,Sa-Su 08:00-22:00",Genossenschaft Migros Zürich,,supermarket,POINT (8.5359062 47.3783949),yes,,,,,,Zürich HB Sihlquai,,,,Migros HB Sihlquai,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-hb-sihlquai,,,,,,,,-1,,,,,,"Hauptbahnhof, Passage Sihlquai",yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,node/6714871321,6714871321,node,Gossau (ZH),,1,8625,Im Zentrum,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,,supermarket,POINT (8.7574237 47.3065988),,,,,,,Gossau ZH,,,,Migros Gossau ZH,,https://filialen.migros.ch/de/migros-supermarkt-gossau-zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,node/7380954135,7380954135,node,Pfungen,,1,8422,Weiacherstrasse,Migros,Q680727,de:Migros,,,,,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.6498136 47.5173965),yes,,,,,,Pfungen,,,,Migros Pfungen,,https://filialen.migros.ch/de/migros-supermarkt-pfungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,node/7503094045,7503094045,node,Regensdorf,,,8105,,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.4688224 47.4312604),,,,,,,Regensdorf Zentrum,,,,Migros Regensdorf (MMM),,https://filialen.migros.ch/de/migros-supermarkt-regensdorf-zentrum,,,,,,,,,,,,,,Zentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,node/7684812078,7684812078,node,Kollbrunn,,24,8483,Tösstalstrasse,Migros,Q680727,,,,,,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (8.7699768 47.4579651),,,,,,,Kollbrunn,,,,Migros Kollbrunn,,https://filialen.migros.ch/de/migros-supermarkt-kollbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,node/7711197327,7711197327,node,Volketswil,,18,8604,Im Zentrum,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.6806971 47.3881782),,,,,,,Volketswil Zentrum,,,,Migros Volketswil (MM),,https://filialen.migros.ch/de/migros-supermarkt-volketswil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,node/8286494178,8286494178,node,Dübendorf,,5,8600,Am Stadtrand,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Sa 07:30-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,POINT (8.5970455 47.3968758),,,,,,,Dübendorf Stettbach,,,,Migros Stettbach,,https://filialen.migros.ch/de/migros-supermarkt-duebendorf-stettbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,node/9040336565,9040336565,node,Winterthur,,2,8406,Ziegeleiplatz,Migros,Q680727,en:Migros,,,,,Migros,,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,,supermarket,POINT (8.6992966 47.4773426),yes,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,way/24253610,24253610,way,Meilen,CH,10,8706,Rosengartenstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,"POLYGON ((8.6452296 47.2685009, 8.6451014 47.2682648, 8.6451516 47.2682517, 8.6451841 47.2682432, 8.6451242 47.2681293, 8.6451314 47.268093, 8.6451411 47.2680604, 8.6456021 47.2681288, 8.6456688 47.2682516, 8.6457329 47.2683695, 8.6454196 47.2684513, 8.6452787 47.2684881, 8.6452296 47.2685009))",yes,,,,,,Meilen,"[262594525, 2302476657, 2477927791, 2302476656, 2302476655, 1615995535, 1615995505, 262594529, 2392736289, 334293460, 2392736309, 2477927792, 262594525]",commercial,,Migros Meilen (MM),,https://filialen.migros.ch/de/migros-supermarkt-meilen,,,,,yes,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glass,grey,,,,,,,,,,,,,,,,,,,,,,,,
211,way/27844543,27844543,way,Bassersdorf,,5a,8303,Baltenswilerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,"POLYGON ((8.6293161 47.4424307, 8.6293402 47.4425822, 8.6296313 47.4425976, 8.6299771 47.4425623, 8.6302361 47.4425359, 8.6302152 47.4424305, 8.6301305 47.4423264, 8.6299813 47.4421431, 8.6299258 47.4420749, 8.6297064 47.4419862, 8.6295956 47.4421124, 8.6293161 47.4424307))",yes,,,,,,Bassersdorf,"[305705259, 4052329303, 305705261, 4310065656, 305705262, 4052329311, 4310065658, 4310065661, 4052329312, 305705263, 4310065659, 305705259]",commercial,,Migros Bassersdorf (MM),,https://filialen.migros.ch/de/migros-supermarkt-bassersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
212,way/32958742,32958742,way,Egg b. Zürich,,2,8132,Gewerbestrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,"POLYGON ((8.6912153 47.3027437, 8.6913292 47.3026371, 8.6912063 47.3025767, 8.6912523 47.3025295, 8.6913148 47.3024752, 8.6913562 47.3024956, 8.6915674 47.302298, 8.6917904 47.3024076, 8.6917648 47.3024316, 8.6919227 47.3025092, 8.6918178 47.3026074, 8.6919142 47.3026548, 8.6916385 47.3029127, 8.6915803 47.3029671, 8.6914454 47.3029008, 8.6914763 47.302872, 8.6912153 47.3027437))",,,,,,,Egg bei Zürich,"[371190723, 371190724, 371190725, 4083585944, 371190726, 371190727, 371190728, 1774670812, 1774670823, 371190730, 1774670854, 371190687, 371190686, 371190732, 1774670858, 1774670856, 371190723]",yes,,Migros Egg (MM),,https://filialen.migros.ch/de/migros-supermarkt-egg,,,,,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,way/36983118,36983118,way,Turbenthal,,54,8488,Tösstalstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.8441495 47.4385789, 8.8445932 47.4387598, 8.8446062 47.4387452, 8.8446746 47.4387732, 8.8446993 47.4387455, 8.8449251 47.4384921, 8.8448586 47.438465, 8.8448738 47.4384479, 8.8445138 47.4383011, 8.8443806 47.4384505, 8.844295 47.4384156, 8.8441495 47.4385789))",,,,,,,Turbenthal,"[430050099, 430050100, 2994512584, 2994512587, 3126995664, 430050101, 2994512566, 2994512565, 2994512552, 430050103, 2994512561, 430050099]",yes,,Migros Turbenthal,,https://filialen.migros.ch/de/migros-supermarkt-turbenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,way/42855908,42855908,way,Birmensdorf (ZH),CH,15,8903,Zürcherstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,,supermarket,"POLYGON ((8.4364425 47.3542825, 8.4366566 47.354361, 8.4366641 47.3543517, 8.4367196 47.3543721, 8.4367154 47.3543773, 8.436748 47.3543893, 8.4367447 47.3543934, 8.4368504 47.3544322, 8.4369519 47.3543052, 8.4369282 47.3542965, 8.436959 47.3542579, 8.4365749 47.3541169, 8.4364425 47.3542825))",yes,,,,,,Birmensdorf ZH,"[536387995, 7621750439, 7621750438, 7621750435, 7621750436, 7621750437, 7621750440, 536387998, 536387997, 7621750441, 537524452, 536387996, 536387995]",apartments,,Migros Birmensdorf,,https://filialen.migros.ch/de/migros-supermarkt-birmensdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
215,way/50212140,50212140,way,Zollikon,CH,100,8702,Rotfluhstrasse,Migros,Q680727,en:Migros,,,,,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,supermarket,"POLYGON ((8.5760675 47.3380063, 8.5763338 47.3378394, 8.5761429 47.3376995, 8.5760892 47.3377332, 8.5759676 47.3376442, 8.5759042 47.3376839, 8.5758939 47.3376764, 8.575864 47.3376951, 8.5758933 47.3377165, 8.5758002 47.3377749, 8.5757709 47.3377535, 8.5757447 47.3377699, 8.5760675 47.3380063))",yes,,,,,,Zollikon Dorf,"[638293476, 638293478, 638293477, 638294405, 638293475, 5848018193, 638294403, 1499946871, 1499946870, 1499946869, 1499946872, 638293474, 638293476]",yes,,Migros Zollikon,,https://filialen.migros.ch/de/migros-supermarkt-zollikon-dorf,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,way/59263474,59263474,way,Seuzach,CH,5,8472,Winterthurerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.7306723 47.5354427, 8.7304318 47.5354649, 8.7304266 47.5354391, 8.7301131 47.5354679, 8.7301184 47.5354937, 8.7300661 47.5354985, 8.7300964 47.5356485, 8.7306147 47.5356008, 8.7306048 47.535552, 8.7306927 47.5355439, 8.7306723 47.5354427))",yes,,,,,,Seuzach,"[734879820, 1528087986, 1528087984, 1528087989, 1528087991, 734879792, 734879768, 1528088012, 1528088003, 734879932, 734879820]",yes,no,Migros Seuzach,,https://filialen.migros.ch/de/migros-supermarkt-seuzach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,way/115192502,115192502,way,Winterthur,,1,8404,Guggenbühlstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.7588045 47.5112737, 8.7587363 47.5112827, 8.7586939 47.5111284, 8.7587942 47.5111158, 8.758787 47.5110899, 8.758709 47.5110997, 8.7587044 47.5110809, 8.7586906 47.5110346, 8.7586644 47.5109374, 8.7585115 47.5109237, 8.7584952 47.5108487, 8.7587426 47.510707, 8.7588152 47.5107002, 8.7588892 47.5106933, 8.759035 47.5112441, 8.7588045 47.5112737))",,,,,,,Oberwinterthur,"[2069879278, 1302502411, 1302501965, 1302502679, 1302502169, 1302500409, 1302501568, 1302500966, 1302503444, 1302500728, 1302500178, 1302501743, 2182954922, 1302501374, 2069879264, 2069879278]",yes,,Migros Oberwinterthur (MM),,https://filialen.migros.ch/de/migros-supermarkt-winterthur-oberwinterthur,,,,2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
