,unique_id,osmid,element_type,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,geometry,brand,brand:wikidata,brand:wikipedia,addr:city,addr:country,addr:postcode,addr:street,opening_hours,toilets:wheelchair,wheelchair,operator,name:it,addr:suburb,contact:phone,nodes,addr:housenumber,branch,building,addr:housename,website,phone,bus,highway,public_transport,alt_name,check_date:opening_hours,organic,level,opening_hours:covid19,post_box:location,source,payment:twint,kids_area,internet_access,internet_access:fee,building:levels,delivery:covid19,indoor,room,name:de,access,amenity,fee,layer,parking,ele,diet:halal,diet:kosher,payment:cash,payment:debit_cards,payment:coins,payment:credit_cards,description,emergency,emergency:phone,fixme,addr:place,capacity:disabled,lit,maxheight,surface,covered,supervised,source:addr,landuse,building:part,payment:maestro,payment:mastercard,payment:visa,contact:addr:full,internet_access:ssid,disused:shop,contact:website,recycling:batteries,wheelchair:description,contact:addr,operator:wikidata,addr:full,opening_hours:url,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,roof:levels,nat_name,url,recycling:electrical_appliances,smoking,capacity,changing_table,changing_table:location,addr:street:fr,dog,official_name,takeaway,man_made,surveillance,level:ref,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,dogs,post_office:brand,atm,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,opening_date,copyright,oa:imported_by,oa:lat,oa:lon,oa:version
161,node/5195631034,5195631034,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.4401916 46.9493144),Migros,Q680727,en:Migros,,,,,"Mo-Su,PH 08:00-21:00",,yes,,,,,,,Bern Bahnhof,,,https://filialen.migros.ch/de/migros-supermarkt-bern-bahnhof,+41 58 567 56 50,,,,Migros Bern Bahnhof (MM),2021-10-03,,1,,,,,,wlan,no,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,MIGROS WiFi,,,,,,,,,,,,,,,Bern,10,3011,Bahnhofplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,node/5246013503,5246013503,node,,,,,Migros,supermarket,POINT (7.4400562 46.9477904),Migros,Q680727,de:Migros,,,,,06:00-22:00,,yes,Genossenschaft Migros Aare,,,,,,Bern Christoffel,,,https://filialen.migros.ch/de/migros-supermarkt-bern-christoffel,,,,,Migros Christoffel,,,-1,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,"Christoffel-Unterführung, 3011 Bern",,,,,,,,,,,,,,-1,2022-09-11,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,node/6498438957,6498438957,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.4921404 47.0168295),Migros,Q680727,de:Migros,Schönbühl,,3321,Industriestrasse,"Mo-Th 09:00-20:00, Fr 09:00-21:30, Sa 08:00-17:00; PH off",,,Genossenschaft Migros Aare,,,,,10,Schönbühl Shoppyland,,,https://filialen.migros.ch/de/migros-supermarkt-schoenbuehl-shoppyland,,,,,Migros Shoppyland (MMM),,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-schoenbuehl-shoppyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,node/6511496226,6511496226,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.3765285 46.9669494),Migros,Q680727,en:Migros,,,,,"Mo-We 08:00-19:00; Th,Fr 08:00-20:00; Sa 07:30-17:00; Su,PH off",,,Genossenschaft Migros Aare,,,+41 58 567 80 00,,,Hinterkappelen Chappelemärit,,,,,,,,Migros Hinterkappelen,2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,node/6541934447,6541934447,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.4537816 46.9581546),Migros,Q680727,de:Migros,Bern,,3013,Breitenrainstrasse,"Mo-Fr 07:30-20:00, Sa 07:30-17:00; PH off",yes,yes,Genossenschaft Migros Aare,,,+41 58 5676080,,11,Bern Breitenrain,,,https://filialen.migros.ch/de/migros-supermarkt-bern-breitenrain,,,,,Migros Breitenrain,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breitenrainstrasse 11, 3013 Bern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,node/8461330192,8461330192,node,,,,,Migros,supermarket,POINT (7.5447388 47.2110372),Migros,Q680727,de:Migros,Solothurn,,4500,Baselstrasse,Mo-Fr 08:00-18:30; Sa 08:00-18:00; PH off,,,Genossenschaft Migros Aare,,,,,30,Solothurn Baselstrasse,,,https://filialen.migros.ch/de/migros-supermarkt-solothurn-baselstrasse,,,,,Migros Baselstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,node/8531787049,8531787049,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.5837586 47.1973504),Migros,Q680727,de:Migros,Derendingen,,4552,Hauptstrasse,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-18:00; PH off,,,Genossenschaft Migros Aare,,,+41 58 567 74 00,,22,Derendingen,,,https://filialen.migros.ch/de/migros-supermarkt-derendingen,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,node/8710511184,8710511184,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.5740275 47.1710859),Migros,Q680727,en:Migros,Gerlafingen,,4563,Friedhofstrasse,"Mo-Th 08:00-18:30, Fr 08:00-20:00, Sa 07:30-18:00; PH off",,yes,Genossenschaft Migros Aare,,,,,1,Gerlafingen,,,https://filialen.migros.ch/de/migros-supermarkt-gerlafingen,,,,,Migros Gerlafingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,node/8959998269,8959998269,node,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.39506 46.9468066),Migros,Q680727,de:Migros,Bern,,3027,Bethlehemstrasse,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off; Jul 31 08:00-17:00; Aug 01 off",,,Genossenschaft Migros Aare,,,,,40,Bern Westflügel,,,https://filialen.migros.ch/de/migros-supermarkt-bern-westfluegel,+41 58 5672585,,,,Migros Westflügel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,node/9105843783,9105843783,node,,,,,Migros,supermarket,POINT (7.4824059 46.95627),Migros,Q680727,en:Migros,,,,,"Mo-Fr 06:00-20:00; Sa 07:30-17:00; Su,PH closed",,,,,,,,,Ostermundigen Post,,,https://filialen.migros.ch/de/migros-supermarkt-ostermundigen-post,+41 58 567 94 80,,,,,2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,way/54606336,54606336,way,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((7.5649747 46.927144, 7.5654524 46.9270325, 7.5655505 46.9270847, 7.5656187 46.9271833, 7.5658014 46.9271275, 7.5654795 46.9265901, 7.5655703 46.9265674, 7.5654377 46.9263779, 7.5652457 46.9264363, 7.5651358 46.9262969, 7.5647122 46.926439, 7.5649747 46.927144))",Migros,Q680727,en:Migros,Worb,CH,3076,Richigenstrasse,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",yes,yes,Genossenschaft Migros Aare,,,,"[687404465, 687403149, 687404563, 687404167, 687403412, 687404813, 687403110, 687404641, 687404090, 687403571, 687404535, 687404465]",1,Worb,yes,,https://filialen.migros.ch/de/migros-supermarkt-worb,+41 58 567 45 00,,,,Migros Worb (MM),,,,,,Orthofotos Vermessungsamt Stadt Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,way/199519252,199519252,way,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((7.6597289 47.0130536, 7.6594316 47.0132111, 7.6593886 47.0131731, 7.6591476 47.0132999, 7.6591898 47.0133362, 7.6591092 47.0133802, 7.6592367 47.013496, 7.6594062 47.0136459, 7.6595238 47.0135836, 7.6596219 47.0136698, 7.6597485 47.0136035, 7.6598191 47.0136655, 7.6600179 47.0135613, 7.6599967 47.0135424, 7.6601755 47.0134483, 7.660059 47.013342, 7.6598353 47.0131466, 7.6597289 47.0130536))",Migros,Q680727,en:Migros,Hasle bei Burgdorf,CH,3415,Emmenau,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",,yes,Genossenschaft Migros Aare,,,,"[5604484077, 2095038632, 2095038634, 2095038638, 2095038639, 2095038628, 8365420425, 2095038640, 2095038633, 2095038636, 2095038629, 2095038630, 2095055435, 2095038631, 2095038635, 2095038637, 2095048625, 5604484077]",3a,Hasle-Rüegsau,industrial,,https://filialen.migros.ch/de/migros-supermarkt-hasle-rueegsau,,,,,Migros Hasle-Rüegsau,,,,,,,,,,,,,,,,,,,,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,way/549955223,549955223,way,,,,,Migros,,"POLYGON ((7.5588507 47.1282617, 7.558615 47.1282596, 7.5586181 47.1283498, 7.5587499 47.1283552, 7.558731 47.1286879, 7.5584291 47.1286996, 7.5584657 47.1290239, 7.5585874 47.129032, 7.5586073 47.1289706, 7.558667 47.1289714, 7.5587296 47.1287961, 7.5588297 47.1284597, 7.5588507 47.1282617))",,,,,,,,,,,Migros,,,,"[5312358275, 5312358276, 5312358277, 5312358278, 5312358279, 5312358280, 5312358281, 2330508323, 2330508322, 5312358282, 5312358283, 5312358284, 5312358275]",,,,,,,,,,,,,,,,,,,,,,,,,,yes,parking,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,node/305382465,305382465,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2235515 46.0967418),Migros,Q680727,en:Migros,,,,,08:00-18:00; week 39-50 Sa 08:00-17:30; week 39-50 Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,node/838253792,838253792,node,,,,,Migros,supermarket,POINT (7.213234 46.0813722),Migros,Q680727,en:Migros,,,,,,,yes,,,,,,,Partenaire,,,,+41 27 776 16 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,node/1445887274,1445887274,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.119131 46.1369816),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,node/2917030369,2917030369,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.0765572 46.112588),Migros,Q680727,en:Migros,,,,,"Mo-Th 08:30-18:30, Fr 08:30-20:00, Sa 08:00-17:00",,,Migros,,,,,,,,,,027 720 68 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,node/4348657190,4348657190,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.143693 46.0792162),Migros,Q680727,,,,,,Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,way/34604036,34604036,way,,,,,Migros,supermarket,"POLYGON ((7.0718428 46.1021726, 7.0723084 46.1020578, 7.0722263 46.1018976, 7.0722663 46.1018877, 7.0720268 46.1014207, 7.0719199 46.1012121, 7.0714143 46.1013367, 7.0718428 46.1021726))",Migros,Q680727,en:Migros,,,,,Mo-Th 08:15-18:30; Fr 08:15-20:00; Sa 08:00-17:00,,,,,,,"[401800870, 401800872, 2267393171, 2395798999, 2267393168, 401800871, 401800874, 401800870]",,Manoir,commercial,,,,,,,,,,,,,Bing,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,node/286905575,286905575,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.0547305 46.2988807),Migros,Q680727,en:Migros,Villars-sur-Ollon,,1884,Rue Centrale,Mo-Sa 07:30-19:00; Apr 01-Dec 19 Su 09:00-13:00; Dec 20-Mar 31 Su 09:00-18:00,,,L'Epicerie MP SA,,,,,99,Villars-sur-Ollon,,,http://www.lepiceriemp.ch,+41 24 495 2186,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lepiceriemp.ch/?page_id=25,,,,,,,,,,,,,,,,,,,L'Épicerie,http://www.lepiceriemp.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,node/325804799,325804799,node,,,,,Migros,supermarket,POINT (7.2080965 46.1880715),Migros,Q680727,en:Migros,,,,,Mo-Fr 06:30-18:30; Sa 06:30-17:00,,,,,,,,,Partner,,,,+41 27 306 38 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,node/476270685,476270685,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.8956121 46.4653415),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,node/612820572,612820572,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.3597285 46.2358664),Migros,Q680727,en:Migros,Sion,,1950,Avenue Ritz,"Mo-Fr 07:30-18:30; Sa 07:30-17:00; Su, PH off",,,,,,,,31,,,,www.migros.ch,+41277206500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,node/811027945,811027945,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9517507 46.2540164),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,node/849788487,849788487,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.3522935 46.2505448),Migros,Q680727,en:Migros,,,,,Mo-Th 07:30-18:30; Fr 07:30-19:30; Sa 07:30-17:00,,yes,,,,,,,,,,https://www.migros.ch,+41 27 720 66 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,node/1497849806,1497849806,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9102045 46.4314206),Migros,Q680727,en:Migros,,,,,Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 10:00-18:00,,,,,,,,,,,,,,,,,,2022-10-07,,0;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,node/1526734479,1526734479,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.0159588 46.2503408),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,node/2164514672,2164514672,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.2921413 46.1819559),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,node/2398356753,2398356753,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9563938 46.265381),Migros,Q680727,en:Migros,Collombey,,1868,Zone Artisanale Entre deux Fossaux,Mo-Th 07:30-18:30; Fr 07:30-21:00; Sa 07:30-17:00,,yes,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,node/4417429699,4417429699,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.0053971 46.2145524),Migros,Q680727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,node/5111530089,5111530089,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (6.9360883 46.31738),Migros,Q680727,en:Migros,Aigle,,1860,Chemin Sous le Grand-Pré,"Mo 09:00-18:30; Tu-Th 08:30-18:30; Fr 08:30-21:00; Sa 08:00-17:00; Su,PH closed",,,Coopérative Migros Vaud,,,,,4,,,,https://www.migros.ch,+41 585735100,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,node/5111530090,5111530090,node,,,,,Migros,,POINT (6.9379643 46.3173466),,,,Aigle,,1860,Chemin Sous le Grand-Pré,"Mo 08:30-18:30; Tu-Th 08:00-18:30; Fr 08:00-21:00; Sa 07:30-17:00; Su,PH closed",,,,,,,,4,,,,https://www.migros.ch,+41 585735180,,,,,,,,same,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,node/8263613689,8263613689,node,,,,,Migros,supermarket,POINT (6.9649242 46.3160052),Migros,Q680727,en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,node/9037951213,9037951213,node,,,,,Migros,supermarket,POINT (7.302606 46.2236438),Migros,Q680727,en:Migros,Conthey,,1964,Route des Rottes,Mo-Th 08:00-18:30; Fr 08:00-21:00; Sa 08:00-17:00,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,node/9040799789,9040799789,node,,,,,Migros,supermarket,POINT (7.3555512 46.2287926),Migros,Q680727,en:Migros,Sion,,1950,Avenue de France,"Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00; Su, PH off",,,,,,,,14-20,,,,www.migros.ch,+41277206800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,node/9110247064,9110247064,node,,,,,Migros,supermarket,POINT (7.3840997 46.2313877),Migros,Q680727,en:Migros,Sion,,1950,Avenue Grand-Champsec,"Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00; Su, PH off",,,,,,,,30,,,,www.migros.ch,+41277206580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,node/9137127450,9137127450,node,,,,,Migros,supermarket,POINT (7.2230699 46.2018237),Migros,Q680727,en:Migros,Chamoson,,1955,Chemin Neuf,"Mo-Fr 08:00-12:00,14:00-18:00; Sa 08:00-17:00",,,,,,,,2,Partenaire,,,www.migros.ch,+41273062556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,node/9299600732,9299600732,node,,,,,Migros,supermarket,POINT (7.1728465 46.1486723),Migros,Q680727,en:Migros,Saxon,,1907,Rue de Gottefrey,Mo-Fr 07:00-18:30; Sa 07:00-17:00,,,,,,,,38,,,,www.migros.ch,+41 27 720 65 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,node/9424019831,9424019831,node,,,,,Migros,supermarket,POINT (6.8933361 46.4406577),Migros,Q680727,en:Migros,Clarens,,1815,Rue du Léman,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,way/245667779,245667779,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((7.2827315 46.4781886, 7.2825442 46.4781187, 7.2824849 46.4781941, 7.2824577 46.4782119, 7.282451 46.4782373, 7.2823918 46.4783127, 7.2825786 46.4783826, 7.2827315 46.4781886))",Migros,Q680727,,Gstaad,CH,3780,Untergstaadstrasse,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,"[2528196037, 2528196038, 5996458300, 5996458299, 5996458298, 2528196035, 2528196036, 2528196037]",3,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,way/388677872,388677872,way,postfinance_card,no,no,checkout,Migros,supermarket,"POLYGON ((6.9215152 46.3907215, 6.9214696 46.3904506, 6.921994 46.3904086, 6.9220396 46.3906795, 6.9215152 46.3907215))",,,,,,,,,,,,,,,"[3918451421, 3918451419, 3918451418, 3918451420, 3918451421]",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,node/273529120,273529120,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1920809 46.8468335),Migros,Q680727,en:Migros,,,,,Mo-Th 08:00-19:00;Fr 08:00-21:00;Sa 07:30-16:00;Su off,,yes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,node/291234843,291234843,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1443306 46.8006438),,,,,,,,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,node/291769947,291769947,node,,,,,Migros,supermarket,POINT (7.1614662 46.7759171),Migros,Q680727,en:Migros,,,,,,,yes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,node/298011050,298011050,node,postfinance_card,no,no,checkout,Migros,supermarket,POINT (7.1339387 46.7935758),Migros,Q680727,en:Migros,,,,,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
